rating,reviewerID,asin,reviewText,summary,title
5.0,A2JCJJNY43QQIV,B002RZZXYE,"I have good skin, and I try just about every skin treatment product to keep it that way. A friend suggested I give Kate Someville's ExfoliKate a try...I was just a little astonished at the price! Even the samples aren't cheap on ebay (cheaper than on Amazon for the .25 ounce sampler size if you want to give this a whirl before you make a heavy investment.)

Now I can see why! This has to be the fastest and most potent skin care product I've ever tried.

The product comes out as a pretty malachite green, with a nice, fresh smell. You massage it onto clean, wet skin, and the directions said to let it sit for up to two minutes. It feels a little warm, but not unduly so; there are those little microbeads so many skin treatments have nowadays.

My skin is hardy, so I let it stay on my skin for five minutes before I rinsed it off.

Wow...just wow! My skin looks phenomenal, and it feels as smooth as a baby's bottom.

I was weighing buying a Clarisonic, but after this treatment, I can't see how my skin could better! I'm going to invest in the big tube - I can see ExfoliKate has earned a permanent place on my beauty treatment shelf.

Listen to what people are telling you; this really is THAT good.",Best and fastest skin treatment,Kate Somerville&nbsp;ExfoliKate Intensive&nbsp;Exfoliating Treatment&nbsp;(5 Fl. Oz. Luxury Size)
3.0,A3R9H6OKZHHRJD,B003558O1E,"I've had kind of a run of strange Primal Elements winter soaps lately, and this one is no exception.  The Evergreen Twist scent unsurprisingly has a strong pine note, but it's also got a clear citrus note, and a spicy note.  All in all, I'm not sure the three go together.  They coexist, almost individually, in the soap, but they don't really blend together to make a nicer scent, if you get my drift.  When I use it it's like I smell pine, then citrus, then spice, then citrus again, and on and on and on.  I don't hate this soap.  I like all the individual scents that go into it, I just don't think they go together.","Cute soap, odd scent","Primal Elements Bar Soap in Shrinkwrap, Penguins, 6 Ounce"
5.0,AENH50GW3OKDA,B003558O1E,I'm using this as hand soap in Bathroom so everyone can see it. Smells just like gingerbread  .This soap is almost too cute to use!,Smells like gingerbread,"Primal Elements Bar Soap in Shrinkwrap, Penguins, 6 Ounce"
4.0,A1TPW86OHXTXFC,B003654U48,"This body scrub is fairly expensive, but I received it as a gift. The scent is pure bliss, vanilla and citrus. I use this in the shower after shaving my legs. The application is very easy, the results are lovely. My skin is left very soft and smooth with the resultant oil residual.

No lotion is needed after using this body polish. I use it once a week or so, and my skin still feels smooth for a few days. This is a great exfoliant. Fresh products have a superb reputation. I have visited the store in Boston many times, and the pure scents of the products are revitalizing.

I would recommend not using the body polish everyday. As I have stated, using this body polish once a week keeps my skin smooth and soft.

Recommended. prisrob 07-26-14",Skin Is Soft and Smooth,Fresh Brown Sugar Body Polish - 200g/7oz
4.0,A23L8LPN5QPCKS,B0037MIMK8,Love the coverage ! Wish it was a larger container,Four Stars,"COVERGIRL Clean Matte Pressed Powder, 1 Container (0.35 oz), Classic Ivory Warm Tone, Oil Control Face Powder, Fragrance Free (packaging may vary)"
2.0,A2XNJJ9TF70P4J,B0037MIMK8,"I use this to set the Cover Girl Clean Oil Control foundation I use. I am disappointed in the color. I use the lightest shade in foundation which is Ivory 505, and this powder color is Ivory Classic. It's darker than Ivory. I don't understand why they don't make a lighter shade in the powder to match the lightest foundation, it makes no sense. So my foundation matches my face, then I use this powder on it and it makes me look tanner than the rest of my body, it just doesn't work. I really wish they had a regular Ivory in this product! Now I have to go find a completely different brand that offers a lighter shade powder.",Wish it was lighter,"COVERGIRL Clean Matte Pressed Powder, 1 Container (0.35 oz), Classic Ivory Warm Tone, Oil Control Face Powder, Fragrance Free (packaging may vary)"
5.0,A2XNJJ9TF70P4J,B0039LMTB0,"These are awesome disposable razors. The best I've ever tried, it's even better than most NON disposable. I was able to try one of these razors because one of them came in a pack of disposables as a ""try me"" thing. This razor does an excellent job at shaving legs, under arms, and lady bits. This sounds gross, but I actually used just ONE Malibu disposable razor for about a year because it didn't seem to be getting dull. I even bought newer razors like the Venus Breeze (WHICH IS TERRIBLE!) and ended up fetching my Malibu from the trash to finish the job. I can't say enough good things about this razor, it just WORKS!",The best!,Gillette Venus Malibu With Aloe Disposable Women's Razor 3 Count (Pack of 2)
5.0,A1XQ0F01CF84Y3,B0039LMTB0,These are excellent disposable razors!! I have sensitive skin and with the aloe in these I never get a razor rash :) does great shaving all areas.. Highly recommend!,Work great,Gillette Venus Malibu With Aloe Disposable Women's Razor 3 Count (Pack of 2)
5.0,A2MUGFV2TDQ47K,B003I5VN7I,"I purchased a large scarf for my braids/twists styles from CBS Express. They had the best deal, EXCELLENT service and it arrived in a few days. I'm a happy camper, it stays on all night and I've noticed less dryness and breakage. Be sure to use the soft side on your hair and the satiny part on the outside. It's all good!

I do wish there was a color selection OR it was noted color varies. I as expecting dark lavender and received a rosy pink that will do ok.

NOTE: Info shared from my wrapping scarf review...
""I go back and forth with my hair between flat-ironing, wearing my hair natural, and twists/braids. Yes, I go to You Tube for all kinds of helpful hints. A young lady was demonstrating how she kept her flat-ironed hair straight for a few days without flat-ironing it every day by wrapping her hair with a wrapping scarf. Of course I've seen these around but never knew how to use it effectively until that demo!

Came to Amazon to find one. CBS Express had the best deal, EXCELLENT service and it got here in a few days. It is everything I hoped for and does well. The wrapping scarf is for my straight styles. I also purchased a large scarf for my braids/twists styles from them too. I'm a happy camper!""",Happy Camper via You Tube!,Stay On Satin Large Scarf
4.0,A3E5V5TSTAY3R9,B003I5SDJO,"For this price, this is a great turban to keep my hair out of my face when I'm showering or washing my face.  The elastic is good quality...and it fits my large head!  I recommend it.",A really good turban for the price.,"Betty Dain Stretch Terry Cloth Turban, White"
5.0,AA135P8N5Y3MZ,B003M6WYW6,"This is a fine product that leaves a refreshed and soothing feeling on your skin, after a close shave. The smell is pleasant, but not overwhelming, and it almost has a mint like smell. This product contains aloe which is excellent for comforting skin. The Gillette Fusion aftershave lotion absorbs quickly without a greasy residue. It also seems to keep your skin moisturized throughout the day. This is a high quality aftershave lotion for a reasonable price. Highly recommended.",Refuse to Feel the Burn,"Gillette Fusion Aftershave Lotion - 3.3 Oz, Pack of 2"
5.0,ABDR6IJ93HFIO,B003QYSO46,"I recently purchased this at a local store near my home. It works wonderfully to stop gum pain or tooth pain. It totally numbs pain after 3 minutes. And works for hours.

By the way, I tried store generic brands and they do not work as well as this Oragel does.

I was so happy to see this product on Amazon...it is 3 dollars LESS than in the local store where I found it.

Highly recommended.",This Oragel works to stop gum pain or tooth pain in just about 3 minutes!,"Orajel Severe Toothache &amp; Gum Relief Plus, Cooling Gel, 0.25 Oz"
5.0,A2PF64RBR1G1SZ,B003QYSO46,"I had a filling to fall out over Thanksgiving weekend and my tooth was killing me. Couldn't see a dentist until Monday, so I decided to try this.  I really helped curb the pain. If couse the effect wore off after a while, but I just applied some when needed.",Pain Relief,"Orajel Severe Toothache &amp; Gum Relief Plus, Cooling Gel, 0.25 Oz"
5.0,A1QBOC76MIOJYP,B003VUOBJC,"I have Radiance braces. If you don't know, these are braces made of polished sapphire. The brackets look like glass on my teeth. They are clear, but different from ceramic braces. The bands used for Radiance braces are specific and they stain VERY  easily. Walking around with yellowed, slightly brown bands for a month between orthodontist visits when they get changed is embarassing. This Listerine Total Care Plus Whitening helps keep the band from staining and/or removes the stains. Even whitening toothpaste does not remove the stains, but this mouthwash does. I use a Waterpik and pour a capful of this Listerine in. It keeps my bands clean and removes staining along the gumline of my teeth. I smoke, so I do get some yellowing. This mouthwash has helped tremendously.

It is not the most pleasant tasting, and it does sort of froth up like peroxide does, but that is how it works and it is worth it. I stopped using it for a month and I could tell a HUGE difference. My orthodontist also noticed that my bands were more discolored than usual. I went back to using this Listerine and the problems were gone. If you can stand the subtle burning sensation and the taste, it is totally worth it.",Great for ceramic or Radiance braces!,"Listerine Total Care Whitening Mouthwash, 6 Benefit Fluoride Anticavity Mouthwash for Stain Removal and Bad Breath, Fresh Mint Flavor, 16 fl. oz"
2.0,A1KSC91G9AIY2Z,B003X9YAL0,"I got this for use as face mask. The color of the powder is mauve red, but when you add water you get a blue colored paste. I didn't think that was supposed to happen, and I'm not taking chances with putting this on my face.",Weird color,Hesh Rose petal powder Herbal 100gms
4.0,AVWIQEW3S4K7Z,B003X9YAL0,Smells heavenly. I used this for my Ayurvedic hair masks and also mixed it with clay for a face mask,Smells heavenly.,Hesh Rose petal powder Herbal 100gms
3.0,AA135P8N5Y3MZ,B003XDQ74O,"This is an Ok product. It seems to be healthy for your teeth, and the taste when you're using it is good, but after you use  it,there seems to be this strong metallic after-taste. It is alcohol free, which is good, but sometimes the devil you know is better than the one you don't. Though it has some advantages over Listerine products, overall I would rank it below Listerine.",OK But Bad After-taste,Crest Pro-Health Complete Clean Mint Flavor Fluoride Mouthwash 1 L (Pack of 6)
5.0,A2ENL8SWTHBOP2,B0042TNAV6,Good but for the price point,Five Stars,"Dri Sweat Fit Women's Style Protector Cap, Black, 1 Pound"
5.0,AJGU56YG8G1DQ,B0046XQ75Y,These Spin Pins are genius!  I have long hair but it's fairly thin.  This allows me to put it up so I get enough thickness and these pins hold it in place better than other ones.  The way they spin around hair helps hold it better than most straight pins I've tried.,Awesome Hair Pins!,Goody Simple Styles Spin Pin Dark Hair
5.0,A22CW0ZHY3NJH8,B0046XQ75Y,"My hair is straight and coarse. Straight hairpins don't stay in, or maybe I'm just not skillful with them. These Simple Style spin pins stay in better than anything I've ever put in my hair. They hold well and don't slip out. I don't have to practice using them. They just work. For the first time ever, I've been able to put up a bun.",Better Than Hairpins,Goody Simple Styles Spin Pin Dark Hair
3.0,A2GJX2KCUSR0EI,B004AI7NXA,"I've had allergic reactions to some Secret deodorants in the past (usually the clear gels), but this appeared to be a different formula so I decided to give it a try.  For the first couple of weeks, it was fine and didn't irritate my sensitive skin.  However, as I got near the end of the deodorant stick, I noticed a rash and areas of dried out skin where I'd been using the deodorant.  I had to stop using it and throw it away.  Two days after stopping it and I'm still waiting for the rash to go away (it is improving, though).

It's getting warmer where I live and I run into a lot of situations during the day that cause me to sweat -- climbing the stairs (8 flights) at work, walking my dog at midday, and getting back in my car after it's been in the sun (the AC is broken).  I've also been doing some pretty intense exercise lately.  And this has been working well for me as both an antiperspirant and a deodorant.  I'm very happy with the strength and effectiveness of this product -- and it lasts all day!

This is a bit more expensive than other deodorants, but it does have a lot of good qualities.  While this didn't end up working for me because of my sensitive skin issues, it was very effective as a deodorant and antiperspirant.  If you do not have sensitive skin, this would probably be a wonderful product for you.","works very well, but not for people with sensitive skin","Secret Antiperspirant and Deodorant for Women, Clinical Strength Soft Solid, Light and Fresh, 1.6 Oz"
5.0,AJGU56YG8G1DQ,B004AI9OBY,These spin pins are quite interesting.  I hadn't seen them before but I got some recently and have been impressed so far.  They hold well and are easy to get in and out of hair.  Plus it's a good alternative to clips or combs to hold hair in place.,Great Pins,Goody Simple Styles Spin Pin - Light Hair
2.0,A3THYM7XMB8B0U,B004BC62MI,"I think that should be pretty explanatory. It quite simply doesn't do what it promises. I actually like that it's a liquid that dries as a powder, but I have to say at the end of the day, it doesn't help with odor or wetness or anything, just leaves little white clumps on one's feet.",Doesn't Work,Fresh Balls The Solution For Men - 5 oz
5.0,A1XQ0F01CF84Y3,B004BC62MI,I'm not sure.  How well this works as I bought for.  A gag gift! :) it got a lot of laughs so was happy with the gag gift purchase.. And hope who I bought for had great results!,Lol,Fresh Balls The Solution For Men - 5 oz
3.0,A2LAS014NSRW72,B004BD9152,"Using simply for my neck as my conditioner gives me neck acne.  So far so good, but the scent is heavily grapefruit that annoys my nose.  Great price, however, as I've noticed L'Oreal on Amazon is much cheaper than in store.  I plan on using this MORE during the summer when I'm using heavier sunscreen to get that out of my pores.

Will post if neck bumps clear off.",Average but highly fragranced,"L'Or&eacute;al Paris Skincare HydraFresh Toner, Alcohol Free Toner with Pro-Vitamin B5 for Face, 8.5 fl. oz."
4.0,A2YB7DLC3FOR7W,B004E3ION4,"Bic Comfort Disposable Razors work fine for shaving my legs.  The handles are easy to hold onto in the shower with their ribbed design.  Each razor has 3 little strips of blade for a close shave.  The blades are lubricated with vitamin E, which is generally a vitamin your skin needs, but any claims that it helps create a more comfortable shave would surely be debunked.

These work fine for my legs and work as any disposable razor is expected to do.  These are basically one or two times use razors.  It's a good deal for the quantity and price.",Dependable Bic Disposable Razors - 3 Blades,"BIC Comfort 3 Advance Men's Disposable Razor, 4-Count"
3.0,A29VG90T649CSU,B004E3ION4,"I've use disposable razors in the past for shaving my legs, but I really don't care for these razors. I think there is an inconsistency in quality, and once in a while there is a razor that doesn't have the blades at the same angle as the others. This led to occasional, moderate razor burn and/or cuts and nicks on my legs. The only thing good about them is the price. However, this may be a case of getting what you pay for. I think they need to find a new manufacturer that can produce a quality, consistent product. I wouldn't buy these or order them again.",Not The Best Disposable Razor,"BIC Comfort 3 Advance Men's Disposable Razor, 4-Count"
2.0,AQ6AGWKWMTY8H,B004E3ION4,"We use a variety of BIC razors in our house.  My daughter and I use the BIC Soleil and the guys have used the BIC Flex.  This razor doesn't begin to be as good as those.

My husband shaved first and the rest of us decided not to use them after that.  The blades cut well but they must have been at the wrong angle because they really irritated my husband's face.  (And he's not a novice.  Been shaving for decades.). The other thing we noted was that the blades clogged with just one shave --and my husband's beard was just afternoon growth.

Can't recommend these.",Not BIC's Best Razor,"BIC Comfort 3 Advance Men's Disposable Razor, 4-Count"
5.0,A2JOBUCXKEXYY8,B004E3ION4,"These are the same as any of the women's razors I've used before. Bic Soleil, Venus etc.",Cheaper then women's rezors,"BIC Comfort 3 Advance Men's Disposable Razor, 4-Count"
4.0,A1IYW63ZV9E8YK,B004E3ION4,About as good as any.,Four Stars,"BIC Comfort 3 Advance Men's Disposable Razor, 4-Count"
1.0,A2Y8IDC1FKGNJC,B004FK7R02,"Update: Less than 24 hours later the polish chipped off. Does not last long at all. I'm sticking with Opi.

I am very bad at painting my nails so forgive the picture. The color is a purpleish gray.  It is great. The polish was a little thin going on and so much came off the brush, it kind of pooled up on my nail. I will be taking this to my next manicure appointment to have a pro do it. I will update in how long it lasts and adjust my review accordingly.",Very pretty color,essie Nail Color
3.0,A3THYM7XMB8B0U,B004FK7R02,"I have mixed feelings on this color. In the bottle it looked blue with purple sparkles. On my toes it looks gray/blue and sometimes just gray--depending on light. It did only take two coats to apply and make streak free, acceptable looking. It also dried fast. The ultimate test will be how long it lasts under my steel-toe shoes. All other polishes--Square Hue, Opi, Avon, only last a week at the most. So far I think this is a great winter-time color though it's very flat once applied, no shiny or shimmery. Very matte. **Staying power update** It didn't last an entire day. One day of work and one hot bath later, I am missing an 1/8"" of my polish on my big toe.",So far I think this is a great winter-time color,essie Nail Color
4.0,A1F7YU6O5RU432,B004FK7R02,"Coat Couture is such an interesting color. When you don't use a topcoat, it has a matte finish which is very grey. I'd say it's a dove grey color. In the bottle you can see that it also has a hue of purple iridescence. However the purple doesn't really show up unless you apply a clear top coat. When you do, it turns into such a neat shade. Basically dove grey with a purple hue. A very fall-friendly shade. However Essie polish chips on me pretty quickly. Even with a top coat I can get only about a day of wear before it starts to chip. The matte finishes seem to chip the quickest, and this is one of them. Love the color, but not the longest wearing polish.","With a top coat it has a great iridescent purple hue, but chips pretty quickly",essie Nail Color
3.0,A20B85W2RYRTQO,B004FK7R02,"I love this color but it is not easy to apply. I am not very good at polishing my own nails and usually get them done at the salon. I bought this to polish at home after I had it applied professional and loved the result. However, when I tried to do my own nails, it streaked heavily. I will use it for touch ups of my professional manicures, but I do not recommend it for home use.",Streaky,essie Nail Color
4.0,A3HFQE02MDPC6I,B004FK7R02,Not so much of a fan for this one..the color is not my type... but the quality is much better than any nail polish  in the market..i just have to look for my match color...,but the quality is much better than any nail polish in the market,essie Nail Color
3.0,A3A5ATNHC0QPQA,B004IQA3TU,"I was disappointed in this product, it just didn't work for me.  I use Alterna shampoo and conditioner, so I thought this would be great on my fine hair.  It just didn't add very much shine, like I was hoping.  It did smell nice, but I think there are other products that will give my hair more shine for the money.",just ok,"Bamboo Shine Silk-Sleek Brilliance Cream, 4.2-Ounce"
5.0,AENH50GW3OKDA,B004IQA3TU,"Another awesome product from Alterna .I use this after each shampoo and conditioner I use around a dime size mybe a little more to wet hair the final results are shine ,no frizz,great scent even had a few people ask me what I use in my hair to leave it so shinny I really do recommend Alterna hair Products I will never be without them. A small price to pay for nice hair!",Alterna Bamboo Shine Silk- Sleek Brilliance Cream-4.2 oz,"Bamboo Shine Silk-Sleek Brilliance Cream, 4.2-Ounce"
2.0,A2LAS014NSRW72,B004IQA3TU,"I use serums and creams for the purpose of this Silk=Sleek Cream all of the time. And after loving Alterna's shampoo and conditioner, I thought this would be great.

Ick. I used just a tiny bit and my hair felt heavy and greasy when it should have felt fresh and clean.  It smells delicious and pretty, but the heaviness felt as if I'd used a dollop of Vaseline and scrunched it in my medium thick wavy hair.

What fascinated me the most was I went swimming in a chlorinated pool the next day without my swim cap.  Even after being exposed to that water, this heavy cream was still in my hair. I had to shampoo three times to get it out and get my regular hair back.

I realize this disagrees with the other reviewers: maybe I got an ""off"" bottle.  But I did use it according to directions so I'd suggest another product OR buy it in a starter kit that has several of their products so you don't invest in the full-size without checking it.",heavy and greasy....,"Bamboo Shine Silk-Sleek Brilliance Cream, 4.2-Ounce"
5.0,A1EGCED01USBA9,B004LUQRJI,I purchased two of these soaps and I'm in absolute HEAVEN. !!!!!!! Best scent of Citrus or Orange I have ever paid for. Also Soft soap sells a citrus scent but Olay and Dove wins hands down..,Way to juicy!,"Paul Brown Hawaii Hapuna Hair Styling Paste, 8 Ounce"
5.0,A1KHU669CBQ95Y,B004LUQRJI,"Smooth as silk not clumpy or watery just an all around great dead sea mud, completely takes out all of the black heads and dirt from my skin without stripping it completely and making it feel like a nasty dry mess of skin, easy to use with min mess, smells amazing and dries perfectly, so easy to remove it only takes a bit of warm water and a soft cloth to rinse away the dry mud from your skin without having to scrub your life away, who could ask for more

FTC Disclosure: ""No monitory compensation was received. I was not required to give a positive review on any items, free or otherwise (and sometimes not required to at all). I was given this product free, discounted or bought it myself to review, Your experience may differ. The opinions I have expressed are my own and only that of mine""",... silk not clumpy or watery just an all around great dead sea mud,"Paul Brown Hawaii Hapuna Hair Styling Paste, 8 Ounce"
5.0,A6CUR2G6DTRAP,B004LUQRJI,"If you have fine hair and want body, this is a great product.  Use only a little bit on the tip of your fingers and work into the hair.  It says to put on dry hair, but I've also found it helpful on wet hair. This product used to sell between $12.00 and $18.00, now is it $82.00. Although I love it, I will find something else at a more reasonable price.",If you have fine hair and want some body,"Paul Brown Hawaii Hapuna Hair Styling Paste, 8 Ounce"
4.0,A19MMYMZO363KM,B004M0FW8Y,I've got at least 14 year old case of 150 piks that are very close to these Doctors brand I actually like much better. They are similar in size and do the same thing thin on one side and with a bit of brush to the other end. Orthodontist gave me a few of these but I like my old package better...don't know if they are still made or perhaps got sold to this maker. Anyway still they are good just not thin enough to work between my tight teeth during brace work. An older brace patient and this is scary about keeping teeth and gums healthy during the process. So these do help and for me work better than wood picks but not as well as some of the others out there. I also love the batter powered Power Flosser it's called I think. It's not a water pik but it's a little battery powered pick that fits between your teeth along the gum line...they however do not do much for the upper teeth areas which floss does better if you can figure out how to pull it off. I've got rins on back teeth molars and that prevents any flossing there so these help reach areas in the back of teeth that even the water pik does not work well and the battery flosser can't quite reach well either with the braces in my teeth. I bought these knowing in advance what they were and that they weren't quite as nice as my orginal ones but wanted the cases. I bought 6 cases for what 2 individual ones were selling for a that time on Amazon...so no choice of colors but fine. I also note if you refill from bottom hole instead of pulling off the top they last longer and less chance of breaking them too. So that's what I do. Also I could get about 4-5 more piks into the cases without having them stop up because there was too many also. I do like it when there is a case to carry these kinds of things about. So like the case and wish the picks themselves were a lot thinner on the thin end. I have very tight teeth. Also lose the teeth on the other end because all they do is grab my braces when I try to use them. Total waste of time and energy and spoil the mission or purpose of use.,Love the little case.,The Doctor's Brushpicks Toothpicks 15 Pick Re- Fillable Keychain Dispenser (Pack of 6)
5.0,A2MUGFV2TDQ47K,B004MBJL58,"This shower tool may be for guy's but I like it too! No more pouffy shower puffs that don't hold their shape now that I have my AXE Shower Tool.  The combination shower puff and exfoliator fits nicely in my small hand and provides a sudsy, scrubby cleansing experience with my favorite shower gel. The soft shower puff side works up the suds and firmer side is for the scrubbing action on elbows, knees, heels and any other parts needing special attention. Tender and not so tender spots needn't be neglected with this tool.

My son recommended this for me MINUS the AXE shower gel, thank goodness.",A Girl's Shower Tool Too!,"Axe Detailer 2-Sided Shower Tool, Colors May Vary 1 ea"
5.0,A3P7FOLR5SGXYN,B004P5R57M,Great!,Five Stars,Bumble and Bumble Texture Hair Un Dressing Creme 5 oz
5.0,AH5IPOPDVNJMW,B004P7AXOW,I've used this for years and now I can't find it in any local store.  Hate paying this much but I don't like any other product.,Hate paying this much but I don't like any other ...,"Secret Natural Mineral Invisible Solid Antiperspirant and Deodorant, Eucalyptus Blossom, 2.6 Ounce"
5.0,AENH50GW3OKDA,B004ROV2UM,My Daughter has thick natural curly Hair and her Hair tends to get very dry and Frizzy we have used many of Alterna products and Love them all. This Masque works so good her Frizz was gone and her Hair was smooth and had a nice shine after first use. She left it in 20 minutes and will continue this once a week along with Alterna Science Ten. This is a good size and price is good you really don't need a whole lot to cover your Head of Hair.,Worked after First Use,"Bamboo Smooth Kendi Intense Moisture Masque, 4.7 Ounce"
5.0,A19MMYMZO363KM,B004VGIA60,I have very tight teeth. Dental floss is difficult and dentists split dental floss and even those plastic strips they use to help form materials on a tooth from getting on the teeth next to them...those will be demolished over and over before eventually they give up and turn to something else or manage to finally get a strip in between my teeth. Anyway at over 60 I'm  having some orthodontal work done and that does mean braces....first I've ever had with them...and my obession with flossing and my great gums I've worried sick about how to maintain that. Along comes these picks and on reviews alone and sight unseen I took a chance. They came today and they are perfect for my needs they are getting between some teeth that no floss could get between. The only bad thing about them is they are so thin it makes them potential sharp edge could cut a gum. I'm prepared to be careful and use them careful to avoid that. But they more than outweigh the dangers that may or may not lurk there. Also they seem to hold up. I can get through a full set of teeth without bending or breaking them usually. And the handly little dispenser is great for travel or handbag. If careful you might use one for several days. And you could probably sanitize them if you choose with mouth wash. Six packs means about six months supply. I'm happy with these..not so happy with the ordeal of braces. But this is going to make it much easier on my mind and stress level while going through it. I've tried some plastic like dental picks similar to tooth picks and tiny brush on one end but they are no where as thin as these. The seller needs to come up with a better picture to show the actual pick...perhaps a black or colored background instead of white on white.,Cool....THIN Amazingly THIN.,"Opalpix 32ct., 6 packs 192 total picks"
4.0,A2C58G8O40YC7T,B004ZWH3XG,"* I like the feel of this product, but I only apply to the length of my hair and only a dime shape amount.
* Have not used it enough to know if it is helping my color
* The packaging works for me.
*This leave-in smells great!","Like the product, but cannot apply near scalp/head","Garnier Fructis Color Sealer, Instant, Lightweight Leave-In, Color Shield, For Color-Treated Hair, 6 oz."
5.0,A2XCLJRGFANRC,B00515GS50,"I received this recently as a gift and am completely in love with it. This blood orange hand and body lotion just smell delicious. It makes your skin feel so good and you also smell really nice, too. It lingers just long enough to thoroughly enjoy yourself. I know that I am going to have to purchase some more because it is so wonderful. It is one of my new favorite things. I do recommend this product and would gladly welcome receiving some more. Now that is a hint! Five stars for sure.",I love it.,80 Acres Blood Orange Hand &amp; Body Lotion - 2.5 oz
4.0,A2ENL8SWTHBOP2,B0054EU4Z8,Very good for the price point,Four Stars,"Black, Breathable Satin Fabric, Sleeping Cap, Breathable and Comfortable, Elastic Band, Large Size 20&quot; to Accommodate Hair Curlers and Rollers, Keeps Hair Styles in Place and Helps to Prevent Breakage"
5.0,A2VOGNBUMXSW13,B0054EU4Z8,"I was hoping this cap wasn't gonna be to tight that was gonna give me a headache,  so it was nice to see that wraps the hair nicely without being too lose or tight.",Soft and comfortable,"Black, Breathable Satin Fabric, Sleeping Cap, Breathable and Comfortable, Elastic Band, Large Size 20&quot; to Accommodate Hair Curlers and Rollers, Keeps Hair Styles in Place and Helps to Prevent Breakage"
4.0,A2VOGNBUMXSW13,B0054PCP0O,Envyderm Cosmetics Eyelash Enhancement and Conditioning Liquid Eyeliner...I bought this product as a present for my aunt and she told me her very short lashes are now longer and she loved the results,Recommend it!!,Envyderm Cosmetics Eyelash Enhancement and Conditioning Liquid Eyeliner with Argan Oil - Black (0.17 fl. oz)
5.0,A1GTSEGAXWRSO8,B00567UTKI,"I have used hundreds of Shampoo's, nothing compare to these Shampoos and Body washes.  I want the lotion I want more of everything!  It leaves your hair fresh clean and no bad things in ingredients!  Made my scalp quit itching.  When they get this back I am buying it for my Dogs and friends.  You must try!  Beautiful product!  My Dog loves to smell my hair and so do they guys!
PLEASE UPDATE; BUBBLE GUM IS AWFUL YUCK",Please bring them all back!  Love them,"Sweet Baby Shampoo, 8 oz., Sulfate Free, No Parabens, Phthalates, Dyes, Endocrine Disruptors, SLS Free, Vegan, Natural (Coconut Baby)"
5.0,A2NPXTU9EH6GKR,B0058H0GA4,"I absolutely love this color , it is almost the color of my tongue , if not the color, no kidding ~ lol ~  I put some on , flipped my tongue up and the color was close . It looks so nice ,  gives you pinkish natural lip color . I just found my go too color , period . I'm fair skinned , green eyed and auburn hair { going a bit salty }  and even though I wear highlighter and pigmented eyeshadow  { too faced , have all palette's } my foundation is  light , love the Maybelline Dream Matte Mousse , in classic ivory  {  day wear  }  that I'll blend with Too Faced , born that way { warm nude } for a night out . My blush is the Dolce Pink by Milani { baked color combo } for a hint of color , I have the Tea Rose {  also by Milani , for evening wear , or  I blend the 2  }  . So , I guess I'd have too say I like a dramatic eye , with a more natural looking face , and lip . If you like a truer shade of pale , with  a hint of  rose , Try this color , in my opinion , you'll not be sorry ~ /=^} ~",~  My Perfect Color ~,"e.l.f. Matte Lip Color, Tea Rose, 0.05 OZ"
4.0,A331BHAR0TRLWT,B00592MMPA,"I am a big fan of long wearing lip glosses and lipsticks and have been wearing a lot of matte glosses lately. When I saw this lip color from ELF, I decided to try it. It was so inexpressive I had nothing to lose really. I bought the shade Praline not really knowing exactly what color it was. On my lips, it is a light cinnamony shade with a bit of brown. It's subtle. I have rosy lips and this tones the red down and makes my lips look more neutral.

The stick is pointy so you can line your lips first then fill them in. On the other side of the stick is a build in sharpener. I really like that. The color is  creamy without being overly so. It is not a true matte and it doesn't wear like one. It will wear off after a few hours especially if I eat or drink. It does transfer onto glasses and things so it definitely is not like my matte lipglosses. But I like the subtle color and the price as well. I don't mind reapplying the color. My lips look less dry and wrinkly than they do with liquid matte gloss so it's a nice change. It's a long wearing lip pencil. Well, longer wearing that bullet lipsticks anyway.

For the low price I am going with 4 stars. if I paid $20 for this, I would go with 3 because it does transfer and wears off  But the price can't be beat and it feels nice on my lips. Not too heavy and not too dry.",A good value. As nice as higher end lip colors.,"e.l.f. Matte Lip Color, Praline, 0.05 Ounce"
5.0,A1J0UVGB72L993,B00592MMPA,"I really love this lipstick! The price is excellent and I'm thrilled with the organic ingredients for the price. It goes in silky smooth and stays on. I also love this color, perfect for everyday. Not too dark or too light.",Finally! This is it!,"e.l.f. Matte Lip Color, Praline, 0.05 Ounce"
