user_id,movie_title,predicted_rating
1555,"Journey of Natty Gann, The (1985)",3.0
1577,"Blair Witch Project, The (1999)",3.0
1581,"Blair Witch Project, The (1999)",2.0
1585,"Boat, The (Das Boot) (1981)",3.0
1593,"Patriot, The (2000)",3.0
1597,Perfect Blue (1997),4.0
1616,"Untouchables, The (1987)",4.0
1617,"Lawnmower Man, The (1992)",3.0
1629,Glory (1989),3.0
1634,Titanic (1997),5.0
1650,Beetlejuice (1988),4.0
1653,"Adventures of Rocky and Bullwinkle, The (2000)",3.0
1658,Strawberry and Chocolate (Fresa y chocolate) (1993),3.0
1664,"South Park: Bigger, Longer and Uncut (1999)",5.0
1669,Clueless (1995),4.0
1677,Almost Famous (2000),4.0
1679,Baby Geniuses (1999),2.0
1695,Who Framed Roger Rabbit? (1988),3.0
1708,Bowfinger (1999),3.0
1709,Real Genius (1985),3.0
1714,Licence to Kill (1989),3.0
1715,"Christmas Story, A (1983)",4.0
1719,Casablanca (1942),3.0
1721,Liar Liar (1997),3.0
1724,"River Runs Through It, A (1992)",3.0
1735,Austin Powers: International Man of Mystery (1997),3.0
1737,Striptease (1996),3.0
1772,"Doors, The (1991)",3.0
1778,Aladdin (1992),3.0
1782,Snow Falling on Cedars (1999),3.0
1803,Bulletproof (1996),3.0
1809,"Thomas Crown Affair, The (1999)",4.0
1818,Toy Story (1995),5.0
1831,Final Destination (2000),3.0
1834,"American Werewolf in London, An (1981)",3.0
1850,Pinocchio (1940),4.0
1853,Chicken Run (2000),3.0
1857,Raiders of the Lost Ark (1981),5.0
1858,Ghostbusters (1984),4.0
1862,Bowfinger (1999),3.0
1867,From Dusk Till Dawn (1996),4.0
1876,Candyman (1992),4.0
1891,Duck Soup (1933),3.0
1900,White Squall (1996),3.0
1904,Clueless (1995),5.0
1918,Braveheart (1995),4.0
1924,Dead Again (1991),2.0
1955,Man on the Moon (1999),4.0
1956,Rob Roy (1995),3.0
1968,Ransom (1996),4.0
1983,Alien (1979),3.0
2005,"Faculty, The (1998)",2.0
2016,King Kong (1933),3.0
2022,"African Queen, The (1951)",3.0
2029,Digimon: The Movie (2000),3.0
2052,"Blair Witch Project, The (1999)",3.0
2054,Local Hero (1983),3.0
2072,Foreign Correspondent (1940),4.0
2085,Chasing Amy (1997),3.0
2115,Pulp Fiction (1994),4.0
2124,"Last of the Mohicans, The (1992)",3.0
2136,Pushing Tin (1999),3.0
2147,"Rugrats Movie, The (1998)",3.0
2158,Dead Poets Society (1989),4.0
2166,Mercury Rising (1998),3.0
2184,Clerks (1994),4.0
2189,"Abyss, The (1989)",3.0
2191,Star Wars: Episode VI - Return of the Jedi (1983),4.0
2198,Mrs. Doubtfire (1993),4.0
2206,American History X (1998),3.0
2212,"Abyss, The (1989)",3.0
2263,Once Upon a Time in America (1984),3.0
2271,Lawrence of Arabia (1962),4.0
2277,Galaxy Quest (1999),3.0
2337,City Slickers II: The Legend of Curly's Gold (1994),3.0
2351,Terminator 2: Judgment Day (1991),5.0
2378,"Original Kings of Comedy, The (2000)",3.0
2381,"Godfather: Part III, The (1990)",4.0
2384,"Shawshank Redemption, The (1994)",5.0
2411,Parenthood (1989),5.0
2414,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
2418,Babe (1995),5.0
2440,Loaded Weapon 1 (1993),3.0
2448,Fight Club (1999),3.0
2455,Spaceballs (1987),3.0
2469,Glory (1989),3.0
2480,Shakespeare in Love (1998),4.0
2494,Congo (1995),3.0
2512,Star Wars: Episode I - The Phantom Menace (1999),1.0
2516,Star Wars: Episode I - The Phantom Menace (1999),2.0
2541,Kingpin (1996),3.0
2551,Father of the Bride (1950),3.0
2571,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",3.0
2594,"Road to El Dorado, The (2000)",5.0
2595,Deep Impact (1998),4.0
2633,Diner (1982),3.0
2648,Boxing Helena (1993),3.0
2653,L.A. Confidential (1997),4.0
2661,"Nutty Professor, The (1963)",3.0
2686,Annie Hall (1977),4.0
2692,"Truman Show, The (1998)",3.0
2712,Independence Day (ID4) (1996),4.0
2728,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
2744,For a Few Dollars More (1965),3.0
2754,"Longest Day, The (1962)",3.0
2756,What's Eating Gilbert Grape (1993),4.0
2758,"Gods Must Be Crazy, The (1980)",3.0
2792,Grumpier Old Men (1995),3.0
2799,"Grand Day Out, A (1992)",4.0
2802,Election (1999),3.0
2806,Indiana Jones and the Last Crusade (1989),5.0
2812,Gone with the Wind (1939),3.0
2815,Patriot Games (1992),4.0
2824,Analyze This (1999),3.0
2833,Phantasm (1979),3.0
2836,Unforgiven (1992),5.0
2837,Annie Hall (1977),4.0
2842,Threesome (1994),3.0
2846,Forrest Gump (1994),3.0
2856,October Sky (1999),4.0
2861,Exotica (1994),3.0
2870,GoodFellas (1990),3.0
2876,Star Trek IV: The Voyage Home (1986),2.0
2882,Sister Act 2: Back in the Habit (1993),3.0
2884,Great Expectations (1998),3.0
2896,Never Been Kissed (1999),3.0
2898,Apollo 13 (1995),4.0
2899,Manhattan Murder Mystery (1993),3.0
2900,Mortal Kombat (1995),3.0
2902,"Guns of Navarone, The (1961)",3.0
2905,Alien (1979),5.0
2911,Anna and the King (1999),3.0
2917,"Killer, The (Die xue shuang xiong) (1989)",3.0
2924,Hercules (1997),4.0
2933,Dead Man Walking (1995),3.0
2936,"Philadelphia Story, The (1940)",3.0
2954,"Thomas Crown Affair, The (1999)",4.0
2958,Wild Wild West (1999),2.0
2961,Boogie Nights (1997),4.0
2994,Mad Max 2 (a.k.a. The Road Warrior) (1981),3.0
2996,Animal House (1978),3.0
2998,"Preacher's Wife, The (1996)",5.0
3003,"Dark Crystal, The (1982)",3.0
3018,Wild Wild West (1999),3.0
3028,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",3.0
3033,Batman Returns (1992),3.0
3035,Sense and Sensibility (1995),3.0
3051,Twelve Monkeys (1995),4.0
3055,No Escape (1994),4.0
3056,Escape from New York (1981),4.0
3066,Ace Ventura: Pet Detective (1994),3.0
3094,Trick (1999),3.0
3111,Maverick (1994),4.0
3121,Bound (1996),3.0
3123,Wild Wild West (1999),3.0
3134,"Last of the Mohicans, The (1992)",5.0
3153,Raising Arizona (1987),3.0
3157,Nothing in Common (1986),2.0
3185,Desperately Seeking Susan (1985),3.0
3192,Pulp Fiction (1994),3.0
3205,Under Siege (1992),3.0
3207,Reservoir Dogs (1992),4.0
3230,Pleasantville (1998),3.0
3243,Speed (1994),4.0
3250,Austin Powers: The Spy Who Shagged Me (1999),2.0
3256,Terminator 2: Judgment Day (1991),5.0
3262,What Lies Beneath (2000),3.0
3283,Legends of the Fall (1994),4.0
3296,Office Space (1999),4.0
3309,"Full Monty, The (1997)",2.0
3327,Muriel's Wedding (1994),3.0
3331,Sister Act (1992),3.0
3342,Bringing Out the Dead (1999),4.0
3343,Patch Adams (1998),3.0
3349,Titanic (1997),5.0
3350,"Addams Family, The (1991)",3.0
3353,"Karate Kid, Part II, The (1986)",3.0
3362,Being John Malkovich (1999),3.0
3374,Animal House (1978),3.0
3388,Raising Arizona (1987),5.0
3408,"Christmas Story, A (1983)",3.0
3422,Analyze This (1999),3.0
3423,"Wedding Singer, The (1998)",5.0
3433,To Kill a Mockingbird (1962),5.0
3438,There's Something About Mary (1998),3.0
3463,Say Anything... (1989),3.0
3465,"Mask, The (1994)",3.0
3469,Missing in Action 2: The Beginning (1985),3.0
3484,Adventures in Babysitting (1987),3.0
3494,"13th Warrior, The (1999)",1.0
3498,"Hunt for Red October, The (1990)",3.0
3510,Grosse Pointe Blank (1997),4.0
3513,Never Been Kissed (1999),4.0
3516,Army of Darkness (1993),3.0
3524,"Mosquito Coast, The (1986)",3.0
3557,Child's Play (1988),2.0
3559,Jawbreaker (1999),3.0
3565,Braveheart (1995),3.0
3579,Die Hard: With a Vengeance (1995),4.0
3593,"Breakfast Club, The (1985)",3.0
3595,Bowfinger (1999),3.0
3604,"Bug's Life, A (1998)",3.0
3608,Never Been Kissed (1999),4.0
3614,Heavy Metal (1981),3.0
3638,"13th Warrior, The (1999)",4.0
3652,Predator 2 (1990),4.0
3654,What About Bob? (1991),3.0
3671,Desperado (1995),3.0
3676,Time Bandits (1981),3.0
3679,Field of Dreams (1989),3.0
3690,Breakdown (1997),3.0
3691,Reservoir Dogs (1992),2.0
3696,Toy Story (1995),5.0
3697,"Godfather, The (1972)",5.0
3703,Hercules (1997),3.0
3708,Six Degrees of Separation (1993),3.0
3709,Friday the 13th Part 2 (1981),3.0
3714,Lethal Weapon 2 (1989),4.0
3723,Monty Python and the Holy Grail (1974),4.0
3728,Gone in 60 Seconds (2000),3.0
3734,X-Men (2000),4.0
3743,True Lies (1994),5.0
3749,"Corrina, Corrina (1994)",4.0
3759,Ace Ventura: Pet Detective (1994),3.0
3784,Fight Club (1999),3.0
3787,Mary Poppins (1964),4.0
3789,Brazil (1985),3.0
3790,Broadcast News (1987),3.0
3799,Johnny Mnemonic (1995),3.0
3818,"Haunting, The (1999)",3.0
3819,Alien (1979),5.0
3836,Varsity Blues (1999),4.0
3839,Gone with the Wind (1939),3.0
3850,Tin Cup (1996),3.0
3859,Ben-Hur (1959),0
3860,M*A*S*H (1970),3.0
3866,"Astronaut's Wife, The (1999)",3.0
3869,Ace Ventura: Pet Detective (1994),4.0
3875,Payback (1999),3.0
3879,"World Is Not Enough, The (1999)",3.0
3890,"Hunt for Red October, The (1990)",4.0
3901,Dr. No (1962),3.0
3913,Mrs. Doubtfire (1993),5.0
3924,"Sixth Sense, The (1999)",5.0
3926,On Her Majesty's Secret Service (1969),3.0
3927,Patriot Games (1992),3.0
3931,Forever Young (1992),3.0
3938,Office Space (1999),4.0
3953,"Last Temptation of Christ, The (1988)",3.0
3956,Pee-wee's Big Adventure (1985),3.0
3958,"Mask, The (1994)",4.0
3966,"Cutting Edge, The (1992)",3.0
3974,Moonraker (1979),3.0
3989,Mrs. Doubtfire (1993),4.0
3993,Die Hard 2 (1990),3.0
3996,Get Shorty (1995),3.0
4010,L.A. Confidential (1997),3.0
4012,"Transformers: The Movie, The (1986)",3.0
4028,Sabrina (1954),3.0
4036,American Pie (1999),3.0
4055,"Concorde: Airport '79, The (1979)",2.0
4057,Clue (1985),3.0
4104,Dragonheart (1996),3.0
4115,Witness (1985),3.0
4122,Apocalypse Now (1979),5.0
4126,Shakespeare in Love (1998),4.0
4133,Money Train (1995),3.0
4137,Do the Right Thing (1989),3.0
4149,American Beauty (1999),3.0
4157,Tender Mercies (1983),4.0
4163,"Clan of the Cave Bear, The (1986)",3.0
4171,Apollo 13 (1995),5.0
4181,Multiplicity (1996),3.0
4205,"Abyss, The (1989)",5.0
4216,Swiss Family Robinson (1960),4.0
4220,Ace Ventura: Pet Detective (1994),3.0
4229,Wag the Dog (1997),3.0
4232,Victor/Victoria (1982),3.0
4236,Diner (1982),3.0
4237,What About Bob? (1991),4.0
4241,"Green Mile, The (1999)",4.0
4244,Tombstone (1993),3.0
4246,My Cousin Vinny (1992),4.0
4261,Winnie the Pooh and the Blustery Day (1968),4.0
4269,Moonstruck (1987),3.0
4283,Footloose (1984),4.0
4287,"Towering Inferno, The (1974)",3.0
4296,Out of Africa (1985),3.0
4297,"Right Stuff, The (1983)",3.0
4299,Courage Under Fire (1996),3.0
4309,JFK (1991),4.0
4314,Scary Movie (2000),4.0
4325,Go (1999),5.0
4335,Star Trek: The Wrath of Khan (1982),3.0
4336,"Haunting, The (1999)",3.0
4346,History of the World: Part I (1981),3.0
4347,10 Things I Hate About You (1999),3.0
4352,"'burbs, The (1989)",3.0
4359,Somewhere in Time (1980),3.0
4371,Splash (1984),3.0
4374,Clerks (1994),3.0
4375,Police Academy 2: Their First Assignment (1985),3.0
4389,Mickey Blue Eyes (1999),2.0
4390,Batman & Robin (1997),2.0
4395,Braveheart (1995),3.0
4407,Batman: Mask of the Phantasm (1993),3.0
4409,Office Space (1999),4.0
4412,Cruel Intentions (1999),3.0
4414,Footloose (1984),3.0
4415,Mars Attacks! (1996),3.0
4419,Arachnophobia (1990),3.0
4428,American Beauty (1999),4.0
4434,Major League: Back to the Minors (1998),3.0
4438,Pale Rider (1985),4.0
4439,Galaxy Quest (1999),4.0
4444,"Civil Action, A (1998)",3.0
4449,Deep Impact (1998),4.0
4455,"Abyss, The (1989)",4.0
4470,Logan's Run (1976),3.0
4489,"Brady Bunch Movie, The (1995)",3.0
4492,Creepshow (1982),3.0
4503,Twister (1996),4.0
4523,Splash (1984),3.0
4545,Ace Ventura: Pet Detective (1994),3.0
4547,Jurassic Park (1993),4.0
4558,"Godfather: Part III, The (1990)",2.0
4599,Casablanca (1942),4.0
4606,Cookie's Fortune (1999),4.0
4624,Gladiator (2000),0
4626,L.A. Confidential (1997),4.0
4635,"League of Their Own, A (1992)",4.0
4638,Rocky (1976),3.0
4640,Who Framed Roger Rabbit? (1988),3.0
4654,Gone with the Wind (1939),3.0
4664,Breaker Morant (1980),3.0
4671,Back to the Future Part II (1989),3.0
4678,"Dog's Life, A (1920)",3.0
4699,Operation Dumbo Drop (1995),3.0
4705,Ghostbusters (1984),4.0
4711,Tales from the Crypt Presents: Bordello of Blood (1996),3.0
4720,American Beauty (1999),3.0
4721,"Doors, The (1991)",3.0
4726,Robin Hood: Prince of Thieves (1991),3.0
4742,Child's Play 2 (1990),3.0
4750,Ferris Bueller's Day Off (1986),4.0
4754,"Karate Kid, Part II, The (1986)",3.0
4755,Saving Private Ryan (1998),4.0
4770,Austin Powers: The Spy Who Shagged Me (1999),3.0
4788,Little Big Man (1970),4.0
4794,Stuart Little (1999),0
4797,Michael (1996),5.0
4814,Raising Arizona (1987),5.0
4818,Labyrinth (1986),3.0
4827,"South Park: Bigger, Longer and Uncut (1999)",4.0
4833,"Abyss, The (1989)",3.0
4841,Brazil (1985),3.0
4872,Naked Gun 33 1/3: The Final Insult (1994),3.0
4878,Bean (1997),3.0
4884,Apocalypse Now (1979),4.0
4886,Aliens (1986),3.0
4908,"Hudsucker Proxy, The (1994)",5.0
4916,"Me, Myself and Irene (2000)",2.0
4918,Tarzan (1999),3.0
4922,Cruel Intentions (1999),3.0
4932,Ever After: A Cinderella Story (1998),3.0
4939,Field of Dreams (1989),3.0
4954,"Taking of Pelham One Two Three, The (1974)",3.0
4959,E.T. the Extra-Terrestrial (1982),4.0
4963,Matilda (1996),4.0
4964,"Wrong Trousers, The (1993)",2.0
4999,"Hunt for Red October, The (1990)",4.0
5000,Predator 2 (1990),3.0
5024,"Producers, The (1968)",2.0
5029,Good Will Hunting (1997),4.0
5032,Heathers (1989),4.0
5036,"Bachelor, The (1999)",3.0
5061,Picture Perfect (1997),3.0
5091,Star Wars: Episode VI - Return of the Jedi (1983),3.0
5099,Young Guns II (1990),3.0
5105,Cabaret (1972),3.0
5106,Tarzan (1999),3.0
5131,First Knight (1995),3.0
5137,"NeverEnding Story, The (1984)",3.0
5138,GoldenEye (1995),3.0
5176,Batman Forever (1995),3.0
5178,Caddyshack (1980),2.0
5182,George of the Jungle (1997),3.0
5183,"Game, The (1997)",3.0
5188,"Tigger Movie, The (2000)",4.0
5190,E.T. the Extra-Terrestrial (1982),5.0
5191,L.A. Confidential (1997),4.0
5192,Event Horizon (1997),3.0
5200,Galaxy Quest (1999),4.0
5216,Babe (1995),3.0
5217,"Fifth Element, The (1997)",3.0
5222,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),3.0
5225,Amadeus (1984),3.0
5229,Body Heat (1981),4.0
5231,Full Metal Jacket (1987),3.0
5236,William Shakespeare's Romeo and Juliet (1996),3.0
5248,"Great Race, The (1965)",3.0
5293,Grosse Pointe Blank (1997),3.0
5301,Casablanca (1942),4.0
5309,"Usual Suspects, The (1995)",3.0
5315,Arlington Road (1999),3.0
5316,Being John Malkovich (1999),3.0
5327,"Princess Bride, The (1987)",5.0
5337,Antz (1998),3.0
5342,Bowfinger (1999),3.0
5345,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3.0
5357,Pulp Fiction (1994),4.0
5365,Sphere (1998),3.0
5374,Double Jeopardy (1999),4.0
5375,Men in Black (1997),3.0
5406,Stuart Little (1999),3.0
5412,Tron (1982),3.0
5426,Splash (1984),3.0
5431,"Fisher King, The (1991)",3.0
5459,D3: The Mighty Ducks (1996),3.0
5461,"Sting, The (1973)",3.0
5462,"Blair Witch Project, The (1999)",3.0
5479,Agnes of God (1985),3.0
5499,"Talented Mr. Ripley, The (1999)",3.0
5501,Fierce Creatures (1997),3.0
5507,Bloodsport 2 (1995),2.0
5512,Batman Returns (1992),5.0
5518,Ladyhawke (1985),3.0
5521,My Cousin Vinny (1992),4.0
5525,Beauty and the Beast (1991),4.0
5544,Austin Powers: The Spy Who Shagged Me (1999),3.0
5555,Judgment Night (1993),3.0
5560,Father of the Bride (1950),3.0
5565,"Terminator, The (1984)",5.0
5575,Shampoo (1975),3.0
5579,"Wizard of Oz, The (1939)",5.0
5587,Life Is Beautiful (La Vita è bella) (1997),4.0
5607,Dave (1993),5.0
5613,End of Days (1999),3.0
5630,"Little Mermaid, The (1989)",2.0
5642,Charlotte's Web (1973),3.0
5645,"Fisher King, The (1991)",3.0
5646,Crocodile Dundee (1986),3.0
5659,Species (1995),4.0
5661,"Player, The (1992)",3.0
5662,Outbreak (1995),3.0
5685,My Life in Pink (Ma vie en rose) (1997),4.0
5686,Predator (1987),4.0
5694,Moonstruck (1987),4.0
5701,"Rugrats Movie, The (1998)",4.0
5706,Henry V (1989),3.0
5710,"Haunting, The (1999)",3.0
5716,Cold Comfort Farm (1995),3.0
5720,Dune (1984),3.0
5723,"Producers, The (1968)",3.0
5730,Summer of Sam (1999),3.0
5738,"13th Warrior, The (1999)",3.0
5746,Pulp Fiction (1994),4.0
5784,She's All That (1999),5.0
5788,Hot Shots! Part Deux (1993),3.0
5801,For All Mankind (1989),3.0
5803,"Rugrats Movie, The (1998)",3.0
5807,Wag the Dog (1997),4.0
5813,Batman (1989),4.0
5817,Creepshow (1982),3.0
5818,Toy Story 2 (1999),4.0
5827,"Breakfast Club, The (1985)",4.0
5844,Strictly Ballroom (1992),3.0
5854,I Still Know What You Did Last Summer (1998),4.0
5861,Blade Runner (1982),5.0
5862,Sabrina (1995),4.0
5891,Arachnophobia (1990),3.0
5898,Three Colors: Red (1994),4.0
5930,Speed (1994),3.0
5931,Groundhog Day (1993),5.0
5935,"Pallbearer, The (1996)",4.0
5951,Edward Scissorhands (1990),3.0
5960,Forrest Gump (1994),3.0
5961,To Gillian on Her 37th Birthday (1996),3.0
5969,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",3.0
5971,Broadcast News (1987),4.0
5988,Babe (1995),3.0
6004,"Bug's Life, A (1998)",3.0
6015,"English Patient, The (1996)",4.0
6018,Malcolm X (1992),5.0
13,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",3.0
22,Dolores Claiborne (1994),3.0
37,Romancing the Stone (1984),4.0
40,"Fighting Seabees, The (1944)",3.0
43,"Story of Us, The (1999)",4.0
82,Apollo 13 (1995),4.0
84,Star Wars: Episode IV - A New Hope (1977),4.0
87,X-Men (2000),4.0
91,And Now for Something Completely Different (1971),3.0
100,Star Trek V: The Final Frontier (1989),2.0
105,"Abyss, The (1989)",4.0
118,Sleepless in Seattle (1993),4.0
127,Casper (1995),3.0
129,Suicide Kings (1997),3.0
132,Stuart Saves His Family (1995),3.0
152,Cool Hand Luke (1967),3.0
157,In the Line of Fire (1993),5.0
162,"Abyss, The (1989)",3.0
176,Back to the Future (1985),4.0
177,Buena Vista Social Club (1999),3.0
193,L.A. Confidential (1997),4.0
197,One True Thing (1998),3.0
205,Cool Hand Luke (1967),3.0
212,Midnight Run (1988),3.0
215,Dune (1984),4.0
217,My Cousin Vinny (1992),3.0
222,Starship Troopers (1997),3.0
239,Groundhog Day (1993),3.0
243,"Breakfast Club, The (1985)",4.0
248,Die Hard (1988),3.0
249,Who Framed Roger Rabbit? (1988),3.0
260,Cutthroat Island (1995),2.0
263,E.T. the Extra-Terrestrial (1982),5.0
275,Children of a Lesser God (1986),5.0
277,Leaving Las Vegas (1995),3.0
286,Meet the Parents (2000),4.0
288,Face/Off (1997),3.0
303,Twin Falls Idaho (1999),3.0
338,Jane Eyre (1996),4.0
342,Twelve Monkeys (1995),4.0
351,"Hunt for Red October, The (1990)",3.0
371,American Beauty (1999),4.0
373,Aliens (1986),3.0
374,Fargo (1996),4.0
377,When Harry Met Sally... (1989),3.0
382,Groundhog Day (1993),4.0
384,Alvarez Kelly (1966),3.0
387,Groundhog Day (1993),5.0
396,Amadeus (1984),4.0
397,Local Hero (1983),3.0
400,Titanic (1997),5.0
407,Sphere (1998),3.0
408,"Fast, Cheap & Out of Control (1997)",3.0
410,Benny & Joon (1993),3.0
415,Never Been Kissed (1999),3.0
428,"House of Yes, The (1997)",3.0
431,"Lost World: Jurassic Park, The (1997)",4.0
436,Legend (1985),3.0
461,Star Wars: Episode I - The Phantom Menace (1999),3.0
463,Men in Black (1997),4.0
466,Richard III (1995),1.0
468,"Addams Family, The (1991)",4.0
475,Twelve Monkeys (1995),3.0
496,Star Trek: Insurrection (1998),3.0
498,Easy Rider (1969),2.0
501,Hellbound: Hellraiser II (1988),2.0
508,Heavenly Creatures (1994),4.0
510,"Little Mermaid, The (1989)",3.0
522,X-Men (2000),4.0
525,Raiders of the Lost Ark (1981),5.0
534,Angels and Insects (1995),4.0
562,Cyrano de Bergerac (1990),3.0
565,X-Men (2000),4.0
567,Ben-Hur (1959),5.0
576,Roger & Me (1989),3.0
592,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
606,"Jungle Book, The (1967)",4.0
609,High Fidelity (2000),3.0
630,Willy Wonka and the Chocolate Factory (1971),4.0
631,Police Academy (1984),3.0
636,Alien: Resurrection (1997),3.0
638,Pretty in Pink (1986),4.0
646,Space Jam (1996),3.0
654,Nikita (La Femme Nikita) (1990),3.0
655,Ghostbusters (1984),4.0
666,American Beauty (1999),3.0
668,Smilla's Sense of Snow (1997),3.0
680,Indiana Jones and the Last Crusade (1989),4.0
685,Better Off Dead... (1985),3.0
689,Even Cowgirls Get the Blues (1993),3.0
730,Airplane! (1980),4.0
757,Very Bad Things (1998),2.0
766,Back to the Future (1985),5.0
777,Charlotte's Web (1973),4.0
778,"Fistful of Dollars, A (1964)",4.0
789,"Breakfast Club, The (1985)",4.0
794,Outside Providence (1999),3.0
808,"Shining, The (1980)",3.0
814,Men in Black (1997),3.0
823,Back to the Future (1985),5.0
827,Casablanca (1942),4.0
848,Strictly Ballroom (1992),3.0
851,Galaxy Quest (1999),3.0
863,Airplane! (1980),3.0
865,Independence Day (ID4) (1996),3.0
872,Almost Famous (2000),4.0
876,Star Trek: First Contact (1996),4.0
885,Independence Day (ID4) (1996),4.0
894,Midnight in the Garden of Good and Evil (1997),3.0
914,Life Is Beautiful (La Vita è bella) (1997),4.0
938,Ghostbusters (1984),3.0
947,Maurice (1987),4.0
955,Contact (1997),3.0
969,"Shawshank Redemption, The (1994)",5.0
974,Star Wars: Episode IV - A New Hope (1977),5.0
977,Hang 'em High (1967),3.0
981,Fantasia (1940),3.0
982,Gone with the Wind (1939),5.0
997,Terminator 2: Judgment Day (1991),4.0
1030,Thelma & Louise (1991),4.0
1043,Edward Scissorhands (1990),3.0
1053,"Rapture, The (1991)",3.0
1093,Where Eagles Dare (1969),3.0
1129,Rosemary's Baby (1968),3.0
1135,Back to the Future (1985),5.0
1140,Mr. Smith Goes to Washington (1939),3.0
1148,Fear of a Black Hat (1993),3.0
1155,Dick Tracy (1990),3.0
1163,Mission: Impossible 2 (2000),4.0
1179,Star Trek: The Motion Picture (1979),3.0
1186,Jurassic Park (1993),4.0
1188,Alien (1979),5.0
1210,Jurassic Park (1993),4.0
1215,Blade Runner (1982),4.0
1217,"Hard Day's Night, A (1964)",4.0
1222,Arsenic and Old Lace (1944),2.0
1223,"Big Sleep, The (1946)",5.0
1232,Sabrina (1954),3.0
1233,Aliens (1986),4.0
1245,Twelve Monkeys (1995),3.0
1256,"Lady Vanishes, The (1938)",3.0
1262,Brighton Beach Memoirs (1986),3.0
1278,Them! (1954),3.0
1299,"Terminator, The (1984)",3.0
1304,Star Trek: The Wrath of Khan (1982),4.0
1306,"Big Lebowski, The (1998)",4.0
1315,2001: A Space Odyssey (1968),3.0
1323,Charade (1963),0
1328,Independence Day (ID4) (1996),5.0
1329,Airplane! (1980),5.0
1350,Miracle on 34th Street (1947),5.0
1351,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
1358,Twister (1996),3.0
1367,Christmas Vacation (1989),3.0
1368,Broadcast News (1987),5.0
1369,Mad Max 2 (a.k.a. The Road Warrior) (1981),3.0
1395,"Truman Show, The (1998)",4.0
1402,Star Wars: Episode IV - A New Hope (1977),5.0
1403,Total Recall (1990),3.0
1409,Twelve Monkeys (1995),3.0
1420,"Godfather, The (1972)",5.0
1430,"Addams Family, The (1991)",3.0
1464,Force 10 from Navarone (1978),3.0
1466,Outside Providence (1999),3.0
1474,Gods and Monsters (1998),3.0
1497,Arachnophobia (1990),3.0
1498,"Misérables, Les (1998)",3.0
1500,Raising Arizona (1987),3.0
1504,Falling Down (1993),3.0
1513,Arsenic and Old Lace (1944),3.0
1514,Annie Hall (1977),4.0
1519,"Shawshank Redemption, The (1994)",4.0
1520,Good Will Hunting (1997),4.0
1523,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
1545,From Russia with Love (1963),4.0
1553,Mouse Hunt (1997),3.0
1558,Saving Private Ryan (1998),5.0
1578,Rush Hour (1998),3.0
1588,Rushmore (1998),3.0
1594,X-Men (2000),3.0
1624,Notting Hill (1999),4.0
1625,"Princess Bride, The (1987)",3.0
1643,Disclosure (1994),3.0
1661,Kolya (1996),3.0
1666,Mad Max (1979),3.0
1667,Death Wish (1974),3.0
1668,"Silence of the Lambs, The (1991)",4.0
1683,"American Tail, An (1986)",3.0
1687,U-571 (2000),4.0
1691,Excalibur (1981),4.0
1692,Henry V (1989),3.0
1703,Star Trek: First Contact (1996),3.0
1706,Gladiator (2000),5.0
1725,Gattaca (1997),4.0
1727,Reality Bites (1994),3.0
1736,Blue Velvet (1986),3.0
1747,"Adventures of Robin Hood, The (1938)",5.0
1764,American Psycho (2000),2.0
1770,Real Genius (1985),3.0
1790,Star Wars: Episode V - The Empire Strikes Back (1980),3.0
1791,Stand by Me (1986),3.0
1798,"Christmas Story, A (1983)",3.0
1805,"Sixth Sense, The (1999)",4.0
1822,American Beauty (1999),3.0
1823,"Santa Clause, The (1994)",4.0
1829,"Princess Bride, The (1987)",4.0
1830,Star Wars: Episode IV - A New Hope (1977),3.0
1849,Terminator 2: Judgment Day (1991),3.0
1870,Casablanca (1942),4.0
1903,Strange Days (1995),3.0
1930,Back to the Future Part II (1989),3.0
1937,Three Kings (1999),3.0
1949,Star Trek: First Contact (1996),4.0
1961,Mad Max (1979),3.0
1985,"Day the Earth Stood Still, The (1951)",3.0
1989,Arachnophobia (1990),3.0
1993,Raising Arizona (1987),3.0
1997,Happy Gilmore (1996),3.0
2012,Anaconda (1997),3.0
2014,Who Framed Roger Rabbit? (1988),3.0
2017,"Big Lebowski, The (1998)",3.0
2024,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",3.0
2027,Being John Malkovich (1999),3.0
2035,"Fish Called Wanda, A (1988)",4.0
2044,"Hard Day's Night, A (1964)",3.0
2056,Misery (1990),3.0
2067,Singin' in the Rain (1952),3.0
2078,American Beauty (1999),3.0
2090,"Last of the Mohicans, The (1992)",4.0
2096,Clueless (1995),3.0
2118,Prizzi's Honor (1985),3.0
2120,Analyze This (1999),4.0
2134,Ghostbusters (1984),4.0
