user_id,item_id,title,actual_rating,predicted_rating
2925,3895,"Watcher, The (2000)",2,3.0
2949,2724,Runaway Bride (1999),4,3.0
2950,605,One Fine Day (1996),4,0
2953,2492,20 Dates (1998),4,3.0
2959,1010,"Love Bug, The (1969)",3,3.0
2966,1569,My Best Friend's Wedding (1997),4,3.0
2969,2471,Crocodile Dundee II (1988),2,2.0
2973,3409,Final Destination (2000),2,3.0
2986,2916,Total Recall (1990),3,2.0
2988,3273,Scream 3 (2000),3,3.0
2992,3285,"Beach, The (2000)",5,3.0
3009,339,While You Were Sleeping (1995),3,3.0
3014,2927,Brief Encounter (1946),4,3.0
3022,2949,Dr. No (1962),3,2.0
3023,2395,Rushmore (1998),1,3.0
3024,1200,Aliens (1986),4,3.0
3034,2020,Dangerous Liaisons (1988),5,3.0
3041,3895,"Watcher, The (2000)",2,3.0
3043,3569,"Idiots, The (Idioterne) (1998)",5,5.0
3046,1407,Scream (1996),5,3.0
3057,3159,Fantasia 2000 (1999),4,3.0
3058,11,"American President, The (1995)",4,3.0
3064,3827,Space Cowboys (2000),4,3.0
3071,370,Naked Gun 33 1/3: The Final Insult (1994),3,3.0
3074,3174,Man on the Moon (1999),4,3.0
3083,3810,White Sands (1992),5,3.0
3084,3318,Deterrence (1998),5,3.0
3085,1090,Platoon (1986),4,3.0
3086,3006,"Insider, The (1999)",3,3.0
3095,3861,"Replacements, The (2000)",2,3.0
3096,3623,Mission: Impossible 2 (2000),4,3.0
3097,1172,Cinema Paradiso (1988),5,3.0
3103,3117,Ride with the Devil (1999),4,3.0
3106,50,"Usual Suspects, The (1995)",5,4.0
3109,3865,"Original Kings of Comedy, The (2000)",2,2.0
3113,1703,For Richer or Poorer (1997),3,3.0
3115,3751,Chicken Run (2000),4,4.0
3116,3146,Deuce Bigalow: Male Gigolo (1999),3,3.0
3119,3827,Space Cowboys (2000),4,4.0
3120,3717,Gone in 60 Seconds (2000),4,3.0
3122,3240,"Big Tease, The (1999)",3,3.0
3125,3249,"Hand That Rocks the Cradle, The (1992)",4,3.0
3133,3408,Erin Brockovich (2000),4,3.0
3137,3081,Sleepy Hollow (1999),4,3.0
3138,588,Aladdin (1992),4,4.0
3147,2762,"Sixth Sense, The (1999)",5,3.0
3149,3177,Next Friday (1999),4,4.0
3150,3206,Against All Odds (1984),5,3.0
3154,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4,3.0
3162,494,Executive Decision (1996),2,2.0
3164,2694,Big Daddy (1999),3,3.0
3174,2724,Runaway Bride (1999),2,3.0
3188,3408,Erin Brockovich (2000),4,4.0
3189,3785,Scary Movie (2000),2,0
3202,2798,Problem Child (1990),3,3.0
3203,3895,"Watcher, The (2000)",1,3.0
3210,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",5,3.0
3213,589,Terminator 2: Judgment Day (1991),3,3.0
3218,2395,Rushmore (1998),4,3.0
3219,2763,"Thomas Crown Affair, The (1999)",5,3.0
3227,1544,"Lost World: Jurassic Park, The (1997)",3,2.0
3241,3112,'Night Mother (1986),2,2.0
3252,3623,Mission: Impossible 2 (2000),3,3.0
3257,931,Spellbound (1945),5,3.0
3261,107,Muppet Treasure Island (1996),3,3.0
3264,3802,Freejack (1992),1,3.0
3266,2686,"Red Violin, The (Le Violon rouge) (1998)",5,4.0
3267,1923,There's Something About Mary (1998),5,3.0
3268,344,Ace Ventura: Pet Detective (1994),3,3.0
3279,3764,F/X 2 (1992),1,3.0
3290,1354,Breaking the Waves (1996),2,2.0
3295,3273,Scream 3 (2000),4,3.0
3297,215,Before Sunrise (1995),3,3.0
3302,2598,Pushing Tin (1999),3,2.0
3325,3174,Man on the Moon (1999),2,3.0
3326,240,Hideaway (1995),3,3.0
3328,471,"Hudsucker Proxy, The (1994)",4,3.0
3332,3176,"Talented Mr. Ripley, The (1999)",3,3.0
3337,1208,Apocalypse Now (1979),5,4.0
3340,1676,Starship Troopers (1997),3,3.0
3347,3238,Eye of the Beholder (1999),5,3.0
3357,3418,Thelma & Louise (1991),3,3.0
3363,3396,"Muppet Movie, The (1979)",3,3.0
3364,1569,My Best Friend's Wedding (1997),3,3.0
3365,1301,Forbidden Planet (1956),5,3.0
3368,2947,Goldfinger (1964),5,4.0
3370,1921,Pi (1998),4,2.0
3381,3882,Bring It On (2000),4,3.0
3382,3553,Gossip (2000),4,3.0
3386,2106,Swing Kids (1993),3,3.0
3387,2858,American Beauty (1999),5,3.0
3392,2052,Hocus Pocus (1993),3,3.0
3405,2931,Time of the Gypsies (Dom za vesanje) (1989),5,3.0
3414,1,Toy Story (1995),5,3.0
3424,1784,As Good As It Gets (1997),4,3.0
3436,2997,Being John Malkovich (1999),5,3.0
3439,1222,Full Metal Jacket (1987),5,3.0
3450,593,"Silence of the Lambs, The (1991)",5,3.0
3452,1625,"Game, The (1997)",5,4.0
3457,2890,Three Kings (1999),3,3.0
3470,2567,EDtv (1999),4,2.0
3471,2815,Iron Eagle (1986),2,3.0
3473,1101,Top Gun (1986),4,3.0
3490,1274,Akira (1988),4,3.0
3497,2629,"Love Letter, The (1999)",3,3.0
3504,3317,Wonder Boys (2000),4,3.0
3509,415,Another Stakeout (1993),2,2.0
3519,3105,Awakenings (1990),3,3.0
3531,2915,Risky Business (1983),4,3.0
3532,16,Casino (1995),4,3.0
3540,1840,He Got Game (1998),4,3.0
3542,2234,Let's Talk About Sex (1998),1,2.0
3552,3408,Erin Brockovich (2000),4,4.0
3561,3578,Gladiator (2000),5,3.0
3564,3755,"Perfect Storm, The (2000)",4,3.0
3574,3836,Kelly's Heroes (1970),3,4.0
3591,3809,What About Bob? (1991),3,3.0
3605,3653,"Endless Summer, The (1966)",5,3.0
3606,1393,Jerry Maguire (1996),3,3.0
3609,3686,Flatliners (1990),3,3.0
3619,3791,Footloose (1984),4,4.0
3622,1912,Out of Sight (1998),5,3.0
3628,3005,"Bone Collector, The (1999)",4,3.0
3639,708,"Truth About Cats & Dogs, The (1996)",2,2.0
3640,3806,MacKenna's Gold (1969),5,3.0
3656,1863,Major League: Back to the Minors (1998),1,2.0
3669,454,"Firm, The (1993)",4,2.0
3683,281,Nobody's Fool (1994),3,2.0
3698,2672,"Thirteenth Floor, The (1999)",1,3.0
3706,3263,White Men Can't Jump (1992),2,3.0
3745,1500,Grosse Pointe Blank (1997),4,3.0
3755,3196,Stalag 17 (1953),4,3.0
3757,780,Independence Day (ID4) (1996),5,3.0
3829,2290,Stardust Memories (1980),3,2.0
3851,2763,"Thomas Crown Affair, The (1999)",3,4.0
3857,2770,Bowfinger (1999),5,3.0
3868,361,It Could Happen to You (1994),4,3.0
3870,3452,Romeo Must Die (2000),5,3.0
3908,3751,Chicken Run (2000),3,3.0
3919,1968,"Breakfast Club, The (1985)",5,4.0
3921,2502,Office Space (1999),4,4.0
3946,367,"Mask, The (1994)",4,3.0
3970,3952,"Contender, The (2000)",4,4.0
3973,3004,"Bachelor, The (1999)",2,3.0
3987,2706,American Pie (1999),4,3.0
3991,2772,Detroit Rock City (1999),3,4.0
3994,3039,Trading Places (1983),5,3.0
4002,3179,Angela's Ashes (1999),2,2.0
4005,3897,Almost Famous (2000),3,3.0
4033,2791,Airplane! (1980),5,3.0
4039,1912,Out of Sight (1998),5,3.0
4067,2723,Mystery Men (1999),3,3.0
4079,1307,When Harry Met Sally... (1989),3,4.0
4094,3355,"Ninth Gate, The (2000)",3,3.0
4101,296,Pulp Fiction (1994),5,3.0
4116,1210,Star Wars: Episode VI - Return of the Jedi (1983),3,3.0
4117,1917,Armageddon (1998),4,3.0
4132,2987,Who Framed Roger Rabbit? (1988),5,3.0
4138,928,Rebecca (1940),4,4.0
4145,2574,"Out-of-Towners, The (1999)",4,3.0
4161,2668,Swamp Thing (1982),1,2.0
4214,1132,Manon of the Spring (Manon des sources) (1986),4,3.0
4217,3100,"River Runs Through It, A (1992)",4,4.0
4218,516,Renaissance Man (1994),4,3.0
4226,2770,Bowfinger (1999),2,3.0
4266,3717,Gone in 60 Seconds (2000),4,3.0
4274,2291,Edward Scissorhands (1990),4,3.0
4280,2301,History of the World: Part I (1981),5,3.0
4294,3484,"Skulls, The (2000)",5,2.0
4302,2474,"Color of Money, The (1986)",4,3.0
4329,380,True Lies (1994),3,3.0
4338,920,Gone with the Wind (1939),4,3.0
4380,3448,"Good Morning, Vietnam (1987)",3,4.0
4452,2599,Election (1999),5,3.0
4460,1752,Hard Rain (1998),2,3.0
4465,1176,"Double Life of Veronique, The (La Double Vie de Véronique) (1991)",5,4.0
4477,293,"Professional, The (a.k.a. Leon: The Professional) (1994)",4,5.0
4487,457,"Fugitive, The (1993)",4,3.0
4498,377,Speed (1994),3,3.0
4517,1005,D3: The Mighty Ducks (1996),2,3.0
4522,2951,"Fistful of Dollars, A (1964)",3,3.0
4528,2723,Mystery Men (1999),1,3.0
4533,2764,"Thomas Crown Affair, The (1968)",4,4.0
4563,2112,Grand Canyon (1991),5,4.0
4593,529,Searching for Bobby Fischer (1993),4,3.0
4620,913,"Maltese Falcon, The (1941)",4,3.0
4621,1784,As Good As It Gets (1997),4,3.0
4628,3408,Erin Brockovich (2000),4,3.0
4629,2987,Who Framed Roger Rabbit? (1988),3,3.0
4631,2427,"Thin Red Line, The (1998)",5,2.0
4646,409,Above the Rim (1994),2,2.0
4648,3565,Where the Heart Is (2000),4,4.0
4651,759,Maya Lin: A Strong Clear Vision (1994),3,3.0
4656,1676,Starship Troopers (1997),3,3.0
4663,3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),4,3.0
4679,2013,"Poseidon Adventure, The (1972)",3,3.0
4727,3462,Modern Times (1936),5,3.0
4729,2712,Eyes Wide Shut (1999),4,3.0
4744,2150,"Gods Must Be Crazy, The (1980)",5,5.0
4767,3287,"Tigger Movie, The (2000)",3,3.0
4774,1923,There's Something About Mary (1998),5,3.0
4795,2481,My Name Is Joe (1998),5,3.0
4803,1088,Dirty Dancing (1987),5,3.0
4805,1356,Star Trek: First Contact (1996),5,5.0
4816,3173,Any Given Sunday (1999),5,3.0
4829,1376,Star Trek IV: The Voyage Home (1986),4,3.0
4832,1036,Die Hard (1988),5,3.0
4868,3153,"7th Voyage of Sinbad, The (1958)",5,3.0
4875,2022,"Last Temptation of Christ, The (1988)",2,3.0
4881,3185,Snow Falling on Cedars (1999),5,5.0
4890,1353,"Mirror Has Two Faces, The (1996)",3,3.0
4909,1293,Gandhi (1982),4,3.0
4937,2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),4,3.0
4938,3051,Anywhere But Here (1999),4,3.0
4967,3148,"Cider House Rules, The (1999)",5,3.0
4993,1911,Doctor Dolittle (1998),1,3.0
5035,2021,Dune (1984),4,2.0
5037,2171,"Next Stop, Wonderland (1998)",4,3.0
5050,2581,Never Been Kissed (1999),3,3.0
5053,2054,"Honey, I Shrunk the Kids (1989)",4,4.0
5081,2690,"Ideal Husband, An (1999)",3,3.0
5096,2416,Back to School (1986),3,3.0
5102,1883,Bulworth (1998),3,3.0
5112,198,Strange Days (1995),2,2.0
5123,3051,Anywhere But Here (1999),3,3.0
5124,2917,Body Heat (1981),4,3.0
5126,1288,This Is Spinal Tap (1984),5,3.0
5133,2996,Music of the Heart (1999),1,3.0
5139,296,Pulp Fiction (1994),2,3.0
5142,1172,Cinema Paradiso (1988),5,4.0
5143,2302,My Cousin Vinny (1992),4,4.0
5181,2396,Shakespeare in Love (1998),5,3.0
5184,3620,"Myth of Fingerprints, The (1997)",3,3.0
5205,3851,I'm the One That I Want (2000),5,3.0
5208,2710,"Blair Witch Project, The (1999)",4,3.0
5210,2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",1,3.0
5213,3452,Romeo Must Die (2000),4,3.0
5241,1653,Gattaca (1997),3,3.0
5242,1089,Reservoir Dogs (1992),4,3.0
5247,88,Black Sheep (1996),3,2.0
5255,910,Some Like It Hot (1959),4,5.0
5267,3173,Any Given Sunday (1999),3,3.0
5268,2369,Desperately Seeking Susan (1985),5,3.0
5304,858,"Godfather, The (1972)",4,2.0
5310,2731,"400 Blows, The (Les Quatre cents coups) (1959)",5,3.0
5313,3199,Pal Joey (1957),5,3.0
5324,3555,U-571 (2000),4,2.0
5335,1617,L.A. Confidential (1997),4,3.0
5343,3421,Animal House (1978),4,3.0
5347,542,Son in Law (1993),4,3.0
5372,474,In the Line of Fire (1993),5,3.0
5373,480,Jurassic Park (1993),1,0
5378,3552,Caddyshack (1980),4,3.0
5386,2147,"Clan of the Cave Bear, The (1986)",3,2.0
5389,2699,Arachnophobia (1990),3,3.0
5393,1246,Dead Poets Society (1989),5,3.0
5399,3113,End of Days (1999),4,3.0
5400,1829,Chinese Box (1997),4,3.0
5405,3125,"End of the Affair, The (1999)",4,3.0
5424,3147,"Green Mile, The (1999)",5,3.0
5449,1580,Men in Black (1997),5,3.0
5466,1356,Star Trek: First Contact (1996),4,4.0
5492,2011,Back to the Future Part II (1989),4,3.0
5506,3052,Dogma (1999),5,3.0
5508,3285,"Beach, The (2000)",4,3.0
5516,1801,"Man in the Iron Mask, The (1998)",2,3.0
5534,941,"Mark of Zorro, The (1940)",4,3.0
5561,441,Dazed and Confused (1993),5,2.0
5566,908,North by Northwest (1959),5,4.0
5585,2973,Crimes and Misdemeanors (1989),5,3.0
5586,2639,Mommie Dearest (1981),3,3.0
5590,3200,"Last Detail, The (1973)",5,3.0
5593,2987,Who Framed Roger Rabbit? (1988),5,3.0
5598,500,Mrs. Doubtfire (1993),4,3.0
5599,2686,"Red Violin, The (Le Violon rouge) (1998)",3,0
5608,3317,Wonder Boys (2000),4,3.0
5615,2915,Risky Business (1983),5,3.0
5624,329,Star Trek: Generations (1994),2,3.0
5641,1747,Wag the Dog (1997),3,3.0
5644,2471,Crocodile Dundee II (1988),4,3.0
5648,2690,"Ideal Husband, An (1999)",1,3.0
5678,2396,Shakespeare in Love (1998),4,3.0
5691,2081,"Little Mermaid, The (1989)",5,4.0
5700,3060,"Commitments, The (1991)",3,3.0
5703,996,Last Man Standing (1996),3,3.0
5714,3579,I Dreamed of Africa (2000),3,3.0
5718,1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",5,3.0
5727,2723,Mystery Men (1999),3,3.0
5731,457,"Fugitive, The (1993)",5,3.0
5754,364,"Lion King, The (1994)",2,3.0
5766,34,Babe (1995),4,3.0
5773,2840,Stigmata (1999),4,3.0
5776,1356,Star Trek: First Contact (1996),4,3.0
5785,1580,Men in Black (1997),4,4.0
5797,2428,"Faculty, The (1998)",3,3.0
5798,3404,Titanic (1953),4,0
5832,82,Antonia's Line (Antonia) (1995),5,3.0
5833,3157,Stuart Little (1999),4,3.0
5837,805,"Time to Kill, A (1996)",4,4.0
5840,3363,American Graffiti (1973),4,3.0
5867,2336,Elizabeth (1998),2,3.0
5872,3253,Wayne's World (1992),4,2.0
5875,110,Braveheart (1995),5,3.0
5881,2875,Sommersby (1993),4,2.0
5896,2567,EDtv (1999),1,3.0
5915,1517,Austin Powers: International Man of Mystery (1997),3,3.0
5927,574,Spanking the Monkey (1994),3,0
5939,3552,Caddyshack (1980),3,3.0
5959,34,Babe (1995),1,2.0
5989,3053,"Messenger: The Story of Joan of Arc, The (1999)",5,5.0
5992,2433,"Civil Action, A (1998)",2,3.0
5994,2991,Live and Let Die (1973),4,3.0
5998,1885,"Opposite of Sex, The (1998)",3,3.0
6017,381,When a Man Loves a Woman (1994),4,3.0
6024,1036,Die Hard (1988),5,3.0
6025,3263,White Men Can't Jump (1992),3,3.0
3,480,Jurassic Park (1993),4,4.0
11,1198,Raiders of the Lost Ark (1981),4,4.0
16,2713,Lake Placid (1999),2,3.0
21,3774,House Party 2 (1991),1,2.0
25,1676,Starship Troopers (1997),4,3.0
31,3104,Midnight Run (1988),3,3.0
56,3948,Meet the Parents (2000),4,4.0
60,3386,JFK (1991),4,3.0
68,3571,Time Code (2000),4,2.0
73,1371,Star Trek: The Motion Picture (1979),4,3.0
93,3638,Moonraker (1979),4,2.0
112,1223,"Grand Day Out, A (1992)",3,3.0
119,1919,Madeline (1998),2,3.0
121,611,Hellraiser: Bloodline (1996),5,3.0
135,3176,"Talented Mr. Ripley, The (1999)",4,4.0
137,1266,Unforgiven (1992),4,3.0
154,3543,Diner (1982),3,3.0
181,3506,North Dallas Forty (1979),4,3.0
184,2083,"Muppet Christmas Carol, The (1992)",4,3.0
198,1027,Robin Hood: Prince of Thieves (1991),4,3.0
209,2147,"Clan of the Cave Bear, The (1986)",4,3.0
213,1680,Sliding Doors (1998),4,4.0
232,2792,Airplane II: The Sequel (1982),3,2.0
246,2720,Inspector Gadget (1999),3,3.0
255,3753,"Patriot, The (2000)",4,3.0
257,1641,"Full Monty, The (1997)",5,4.0
267,1485,Liar Liar (1997),4,3.0
273,3363,American Graffiti (1973),2,4.0
274,3174,Man on the Moon (1999),4,3.0
283,27,Now and Then (1995),5,4.0
284,377,Speed (1994),1,3.0
337,1573,Face/Off (1997),3,3.0
344,2815,Iron Eagle (1986),1,3.0
350,3712,Soapdish (1991),3,3.0
360,2761,"Iron Giant, The (1999)",3,3.0
369,3397,"Great Muppet Caper, The (1981)",3,3.0
370,3744,Shaft (2000),3,3.0
372,1373,Star Trek V: The Final Frontier (1989),5,2.0
378,3672,Benji (1974),4,3.0
380,21,Get Shorty (1995),5,3.0
395,2997,Being John Malkovich (1999),4,3.0
399,1513,Romy and Michele's High School Reunion (1997),5,3.0
401,3429,Creature Comforts (1990),5,3.0
422,1206,"Clockwork Orange, A (1971)",4,3.0
434,909,"Apartment, The (1960)",4,3.0
476,1015,Homeward Bound: The Incredible Journey (1993),5,3.0
481,3524,Arthur (1981),1,3.0
486,645,Nelly & Monsieur Arnaud (1995),2,2.0
495,3354,Mission to Mars (2000),1,3.0
514,314,"Secret of Roan Inish, The (1994)",5,3.0
538,1276,Cool Hand Luke (1967),5,3.0
539,2115,Indiana Jones and the Temple of Doom (1984),3,3.0
545,2828,Dudley Do-Right (1999),1,3.0
546,232,Eat Drink Man Woman (1994),5,3.0
566,2161,"NeverEnding Story, The (1984)",3,3.0
575,3898,Bait (2000),2,3.0
577,1466,Donnie Brasco (1997),5,3.0
589,352,Crooklyn (1994),3,3.0
623,733,"Rock, The (1996)",3,3.0
628,235,Ed Wood (1994),3,2.0
634,2394,"Prince of Egypt, The (1998)",5,3.0
658,2539,Analyze This (1999),2,2.0
669,2719,"Haunting, The (1999)",1,3.0
697,2997,Being John Malkovich (1999),5,3.0
705,1688,Anastasia (1997),3,3.0
707,589,Terminator 2: Judgment Day (1991),5,4.0
714,1240,"Terminator, The (1984)",5,3.0
718,2396,Shakespeare in Love (1998),5,3.0
736,2959,Fight Club (1999),5,3.0
776,3702,Mad Max (1979),1,0
780,239,"Goofy Movie, A (1995)",3,2.0
781,153,Batman Forever (1995),3,3.0
788,1101,Top Gun (1986),3,3.0
832,1732,"Big Lebowski, The (1998)",4,3.0
847,3671,Blazing Saddles (1974),5,3.0
849,3326,What Planet Are You From? (2000),2,3.0
871,1911,Doctor Dolittle (1998),4,3.0
880,407,In the Mouth of Madness (1995),2,3.0
888,585,"Brady Bunch Movie, The (1995)",2,3.0
895,3384,"Taking of Pelham One Two Three, The (1974)",3,2.0
918,1499,Anaconda (1997),1,3.0
927,377,Speed (1994),4,3.0
944,2840,Stigmata (1999),2,3.0
949,2701,Wild Wild West (1999),2,2.0
976,2134,Weird Science (1985),4,3.0
979,3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),3,3.0
985,1396,Sneakers (1992),4,4.0
1000,2087,Peter Pan (1953),4,4.0
1004,3421,Animal House (1978),4,2.0
1005,246,Hoop Dreams (1994),5,3.0
1016,300,Quiz Show (1994),4,3.0
1057,2394,"Prince of Egypt, The (1998)",4,3.0
1076,2860,Blue Streak (1999),4,3.0
1107,3831,Saving Grace (2000),4,4.0
1110,858,"Godfather, The (1972)",4,3.0
1116,2064,Roger & Me (1989),5,3.0
1132,2232,Cube (1997),4,3.0
1149,158,Casper (1995),1,3.0
1183,2000,Lethal Weapon (1987),2,3.0
1184,3479,Ladyhawke (1985),5,2.0
1201,2840,Stigmata (1999),4,2.0
1207,2771,Brokedown Palace (1999),1,3.0
1220,1947,West Side Story (1961),3,3.0
1261,3173,Any Given Sunday (1999),2,2.0
1263,1663,Stripes (1981),4,3.0
1269,2770,Bowfinger (1999),5,3.0
1272,2908,Boys Don't Cry (1999),3,3.0
1280,2706,American Pie (1999),4,3.0
1283,356,Forrest Gump (1994),4,3.0
1300,1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),1,0
1312,2054,"Honey, I Shrunk the Kids (1989)",4,3.0
1344,3287,"Tigger Movie, The (2000)",3,3.0
1345,2723,Mystery Men (1999),3,2.0
1360,1784,As Good As It Gets (1997),4,3.0
1377,3705,Bird on a Wire (1990),2,3.0
1379,2683,Austin Powers: The Spy Who Shagged Me (1999),2,3.0
1386,3504,Network (1976),4,3.0
1391,1277,Cyrano de Bergerac (1990),4,3.0
1404,1204,Lawrence of Arabia (1962),5,3.0
1438,3159,Fantasia 2000 (1999),5,3.0
1450,2390,Little Voice (1998),3,3.0
1453,2761,"Iron Giant, The (1999)",5,5.0
1476,2858,American Beauty (1999),4,3.0
1492,1037,"Lawnmower Man, The (1992)",1,0
1493,2355,"Bug's Life, A (1998)",4,3.0
1502,485,Last Action Hero (1993),3,3.0
1503,2664,Invasion of the Body Snatchers (1956),4,3.0
1516,3186,"Girl, Interrupted (1999)",2,4.0
1532,1635,"Ice Storm, The (1997)",5,4.0
1543,89,Nick of Time (1995),4,3.0
1555,1183,"English Patient, The (1996)",3,4.0
1577,3893,Nurse Betty (2000),4,2.0
1581,1680,Sliding Doors (1998),4,4.0
1585,1385,Under Siege (1992),3,3.0
1593,39,Clueless (1995),4,3.0
1597,3173,Any Given Sunday (1999),2,3.0
1616,1275,Highlander (1986),5,2.0
1617,671,Mystery Science Theater 3000: The Movie (1996),4,3.0
1629,3275,"Boondock Saints, The (1999)",4,4.0
1634,355,"Flintstones, The (1994)",2,2.0
1650,2968,Time Bandits (1981),4,2.0
1653,3910,Dancer in the Dark (2000),5,5.0
1658,535,Short Cuts (1993),4,3.0
1664,2355,"Bug's Life, A (1998)",3,3.0
1669,2541,Cruel Intentions (1999),3,3.0
1677,2392,Jack Frost (1998),4,2.0
1679,3555,U-571 (2000),4,3.0
1695,1513,Romy and Michele's High School Reunion (1997),3,3.0
1708,3285,"Beach, The (2000)",3,3.0
1709,2858,American Beauty (1999),5,3.0
1714,2990,Licence to Kill (1989),3,2.0
1715,3785,Scary Movie (2000),3,3.0
1719,3298,Boiler Room (2000),3,2.0
1721,2799,Problem Child 2 (1991),1,2.0
1724,1923,There's Something About Mary (1998),4,3.0
1735,585,"Brady Bunch Movie, The (1995)",3,3.0
1737,3316,Reindeer Games (2000),4,0
1772,2722,Deep Blue Sea (1999),3,3.0
1778,1270,Back to the Future (1985),4,3.0
1782,3384,"Taking of Pelham One Two Three, The (1974)",4,4.0
1803,1573,Face/Off (1997),4,3.0
1809,3273,Scream 3 (2000),2,3.0
1818,1073,Willy Wonka and the Chocolate Factory (1971),4,3.0
1831,2806,Teaching Mrs. Tingle (1999),2,3.0
1834,2645,Dracula (1958),4,3.0
1850,2761,"Iron Giant, The (1999)",4,4.0
1853,1747,Wag the Dog (1997),3,3.0
1857,558,"Pagemaster, The (1994)",4,3.0
1858,1580,Men in Black (1997),4,4.0
1862,3751,Chicken Run (2000),5,3.0
1867,913,"Maltese Falcon, The (1941)",3,3.0
1876,2694,Big Daddy (1999),4,3.0
1891,3698,"Running Man, The (1987)",3,3.0
1900,3606,On the Town (1949),4,3.0
1904,3499,Misery (1990),2,3.0
1918,2333,Gods and Monsters (1998),3,2.0
1924,11,"American President, The (1995)",4,3.0
1955,1490,B*A*P*S (1997),1,3.0
1956,1525,Warriors of Virtue (1997),1,3.0
1968,2300,"Producers, The (1968)",2,2.0
1983,1270,Back to the Future (1985),5,3.0
2005,2502,Office Space (1999),4,3.0
2016,1019,"20,000 Leagues Under the Sea (1954)",4,3.0
2022,3527,Predator (1987),3,3.0
2029,3034,Robin Hood (1973),4,3.0
2052,2722,Deep Blue Sea (1999),2,2.0
2054,1288,This Is Spinal Tap (1984),5,3.0
2072,3249,"Hand That Rocks the Cradle, The (1992)",3,3.0
2085,218,Boys on the Side (1995),4,3.0
2115,3385,Volunteers (1985),2,3.0
2124,2003,Gremlins (1984),4,3.0
2136,2082,"Mighty Ducks, The (1992)",3,3.0
2147,1921,Pi (1998),5,2.0
2158,1291,Indiana Jones and the Last Crusade (1989),5,3.0
2166,2720,Inspector Gadget (1999),3,2.0
2184,2710,"Blair Witch Project, The (1999)",4,3.0
2189,2710,"Blair Witch Project, The (1999)",2,3.0
2191,1083,"Great Race, The (1965)",5,3.0
2198,2145,Pretty in Pink (1986),2,3.0
2206,344,Ace Ventura: Pet Detective (1994),3,3.0
2212,2995,"House on Haunted Hill, The (1999)",3,3.0
2263,1479,"Saint, The (1997)",4,3.0
2271,3405,"Night to Remember, A (1958)",4,3.0
2277,203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",2,2.0
2337,2273,Rush Hour (1998),5,3.0
2351,3498,Midnight Express (1978),4,4.0
2378,780,Independence Day (ID4) (1996),5,3.0
2381,2355,"Bug's Life, A (1998)",3,3.0
2384,364,"Lion King, The (1994)",4,4.0
2411,3037,Little Big Man (1970),5,"(None, ""Request timed out: HTTPSConnectionPool(host='api.openai.com', port=443): Read timed out. (read timeout=600)"")"
2414,1380,Grease (1978),4,3.0
2418,372,Reality Bites (1994),4,2.0
2440,3101,Fatal Attraction (1987),4,2.0
2448,2352,"Big Chill, The (1983)",5,3.0
2455,1128,"Fog, The (1980)",3,3.0
2469,3179,Angela's Ashes (1999),3,3.0
2480,2160,Rosemary's Baby (1968),4,3.0
2494,1627,U Turn (1997),2,3.0
2512,1457,Fools Rush In (1997),2,3.0
2516,3011,"They Shoot Horses, Don't They? (1969)",4,3.0
2541,2134,Weird Science (1985),4,3.0
2551,673,Space Jam (1996),2,3.0
2571,1291,Indiana Jones and the Last Crusade (1989),2,5.0
2594,3793,X-Men (2000),3,2.0
2595,1704,Good Will Hunting (1997),5,3.0
2633,1513,Romy and Michele's High School Reunion (1997),4,3.0
2648,1333,"Birds, The (1963)",4,3.0
2653,2761,"Iron Giant, The (1999)",5,3.0
2661,587,Ghost (1990),4,3.0
2686,2355,"Bug's Life, A (1998)",4,4.0
2692,2490,Payback (1999),4,3.0
2712,3418,Thelma & Louise (1991),3,3.0
2728,2724,Runaway Bride (1999),3,2.0
2744,2858,American Beauty (1999),5,5.0
2754,2208,"Lady Vanishes, The (1938)",4,3.0
2756,2000,Lethal Weapon (1987),4,4.0
2758,2000,Lethal Weapon (1987),4,3.0
2792,2353,Enemy of the State (1998),4,3.0
2799,1968,"Breakfast Club, The (1985)",3,3.0
2802,2987,Who Framed Roger Rabbit? (1988),3,3.0
2806,126,"NeverEnding Story III, The (1994)",1,3.0
2812,1148,"Wrong Trousers, The (1993)",4,2.0
2815,3203,Dead Calm (1989),4,3.0
2824,2671,Notting Hill (1999),4,3.0
2833,2908,Boys Don't Cry (1999),4,3.0
2836,2690,"Ideal Husband, An (1999)",4,3.0
2837,1274,Akira (1988),4,3.0
2842,2532,Conquest of the Planet of the Apes (1972),3,3.0
2846,733,"Rock, The (1996)",3,2.0
2856,480,Jurassic Park (1993),4,4.0
2861,223,Clerks (1994),1,3.0
2870,314,"Secret of Roan Inish, The (1994)",2,2.0
2876,1196,Star Wars: Episode V - The Empire Strikes Back (1980),5,5.0
2882,1923,There's Something About Mary (1998),2,3.0
2884,2355,"Bug's Life, A (1998)",2,3.0
2896,333,Tommy Boy (1995),5,3.0
