user_id,item_id,title,actual_rating,predicted_rating,is_rating_float
2337,2273,Rush Hour (1998),5,0,True
2351,3498,Midnight Express (1978),4,3.0,True
2378,780,Independence Day (ID4) (1996),5,4.0,True
2381,2355,"Bug's Life, A (1998)",3,4.0,True
2384,364,"Lion King, The (1994)",4,4.0,True
2411,3037,Little Big Man (1970),5,4.0,True
2414,1380,Grease (1978),4,0,True
2418,372,Reality Bites (1994),4,4.0,True
2440,3101,Fatal Attraction (1987),4,4.0,True
2448,2352,"Big Chill, The (1983)",5,3.0,True
2455,1128,"Fog, The (1980)",3,3.0,True
2469,3179,Angela's Ashes (1999),3,3.0,True
2480,2160,Rosemary's Baby (1968),4,4.0,True
2494,1627,U Turn (1997),2,0,True
2512,1457,Fools Rush In (1997),2,4.0,True
2516,3011,"They Shoot Horses, Don't They? (1969)",4,4.0,True
2541,2134,Weird Science (1985),4,4.0,True
2551,673,Space Jam (1996),2,4.0,True
2571,1291,Indiana Jones and the Last Crusade (1989),2,4.0,True
2594,3793,X-Men (2000),3,4.0,True
2595,1704,Good Will Hunting (1997),5,4.0,True
2633,1513,Romy and Michele's High School Reunion (1997),4,4.0,True
2648,1333,"Birds, The (1963)",4,4.0,True
2653,2761,"Iron Giant, The (1999)",5,4.0,True
2661,587,Ghost (1990),4,0,True
2686,2355,"Bug's Life, A (1998)",4,4.0,True
2692,2490,Payback (1999),4,4.0,True
2712,3418,Thelma & Louise (1991),3,4.0,True
2728,2724,Runaway Bride (1999),3,4.0,True
2744,2858,American Beauty (1999),5,0,True
2754,2208,"Lady Vanishes, The (1938)",4,4.0,True
2756,2000,Lethal Weapon (1987),4,4.0,True
2758,2000,Lethal Weapon (1987),4,4.0,True
2792,2353,Enemy of the State (1998),4,4.0,True
2799,1968,"Breakfast Club, The (1985)",3,4.0,True
2802,2987,Who Framed Roger Rabbit? (1988),3,4.0,True
2806,126,"NeverEnding Story III, The (1994)",1,3.0,True
2812,1148,"Wrong Trousers, The (1993)",4,4.0,True
2815,3203,Dead Calm (1989),4,4.0,True
2824,2671,Notting Hill (1999),4,4.0,True
2833,2908,Boys Don't Cry (1999),4,4.0,True
2836,2690,"Ideal Husband, An (1999)",4,4.0,True
2837,1274,Akira (1988),4,0,True
2842,2532,Conquest of the Planet of the Apes (1972),3,4.0,True
2846,733,"Rock, The (1996)",3,4.0,True
2856,480,Jurassic Park (1993),4,4.0,True
2861,223,Clerks (1994),1,4.0,True
2870,314,"Secret of Roan Inish, The (1994)",2,4.0,True
2876,1196,Star Wars: Episode V - The Empire Strikes Back (1980),5,4.0,True
2882,1923,There's Something About Mary (1998),2,4.0,True
2884,2355,"Bug's Life, A (1998)",2,4.0,True
2896,333,Tommy Boy (1995),5,0,True
2898,1240,"Terminator, The (1984)",4,4.0,True
2899,144,"Brothers McMullen, The (1995)",4,4.0,True
2900,1307,When Harry Met Sally... (1989),4,4.0,True
2902,2536,"Concorde: Airport '79, The (1979)",3,0,True
2905,1394,Raising Arizona (1987),4,4.0,True
2911,575,"Little Rascals, The (1994)",4,4.0,True
2917,162,Crumb (1994),5,4.0,True
2924,2683,Austin Powers: The Spy Who Shagged Me (1999),5,4.0,True
2933,3256,Patriot Games (1992),4,4.0,True
2936,863,Celestial Clockwork (1994),5,3.0,True
2954,2694,Big Daddy (1999),5,3.0,True
2958,2394,"Prince of Egypt, The (1998)",3,4.0,True
2961,3783,Croupier (1998),4,4.0,True
2994,316,Stargate (1994),3,4.0,True
2996,2961,"Story of Us, The (1999)",5,3.0,True
2998,3623,Mission: Impossible 2 (2000),3,4.0,True
3003,242,Farinelli: il castrato (1994),3,4.0,True
3018,2423,Christmas Vacation (1989),3,0,True
3028,1909,"X-Files: Fight the Future, The (1998)",4,4.0,True
3033,356,Forrest Gump (1994),5,4.0,True
3035,1198,Raiders of the Lost Ark (1981),5,5.0,True
3051,3147,"Green Mile, The (1999)",5,4.0,True
3055,260,Star Wars: Episode IV - A New Hope (1977),5,4.0,True
3056,592,Batman (1989),5,4.0,True
3066,3052,Dogma (1999),4,0,True
3094,3203,Dead Calm (1989),4,0,True
3111,1732,"Big Lebowski, The (1998)",4,4.0,True
3121,2262,About Last Night... (1986),4,4.0,True
3123,2702,Summer of Sam (1999),3,3.0,True
3134,3157,Stuart Little (1999),3,4.0,True
3153,3617,Road Trip (2000),5,3.0,True
3157,1214,Alien (1979),4,4.0,True
3185,1047,"Long Kiss Goodnight, The (1996)",4,4.0,True
3192,141,"Birdcage, The (1996)",5,4.0,True
3205,3,Grumpier Old Men (1995),2,3.0,True
3207,273,Mary Shelley's Frankenstein (1994),5,4.0,True
3230,1783,Palmetto (1998),4,3.0,True
3243,161,Crimson Tide (1995),4,3.0,True
3250,1265,Groundhog Day (1993),4,4.0,True
3256,3185,Snow Falling on Cedars (1999),2,4.0,True
3262,3264,Buffy the Vampire Slayer (1992),1,4.0,True
3283,66,Lawnmower Man 2: Beyond Cyberspace (1996),1,3.0,True
3296,673,Space Jam (1996),3,4.0,True
3309,2643,Superman IV: The Quest for Peace (1987),2,3.0,True
3327,1805,Wild Things (1998),4,4.0,True
3331,1265,Groundhog Day (1993),4,4.0,True
3342,3157,Stuart Little (1999),3,0,True
3343,3052,Dogma (1999),5,4.0,True
3349,2443,Playing by Heart (1998),4,4.0,True
3350,1243,Rosencrantz and Guildenstern Are Dead (1990),5,4.0,True
3353,555,True Romance (1993),5,4.0,True
3362,372,Reality Bites (1994),3,4.0,True
3374,2662,"War of the Worlds, The (1953)",4,4.0,True
3388,2355,"Bug's Life, A (1998)",4,4.0,True
3408,2505,8MM (1999),3,3.0,True
3422,529,Searching for Bobby Fischer (1993),4,4.0,True
3423,2243,Broadcast News (1987),4,4.0,True
3433,1975,Friday the 13th Part 2 (1981),1,3.0,True
3438,3793,X-Men (2000),4,4.0,True
3463,1240,"Terminator, The (1984)",4,4.0,True
3465,3697,Predator 2 (1990),4,4.0,True
3469,2080,Lady and the Tramp (1955),5,4.0,True
3484,1968,"Breakfast Club, The (1985)",2,4.0,True
3494,2826,"13th Warrior, The (1999)",4,4.0,True
3498,1475,Kama Sutra: A Tale of Love (1996),4,3.0,True
3510,924,2001: A Space Odyssey (1968),2,4.0,True
3513,2268,"Few Good Men, A (1992)",4,4.0,True
3516,2699,Arachnophobia (1990),3,4.0,True
3524,1885,"Opposite of Sex, The (1998)",3,4.0,True
3557,596,Pinocchio (1940),4,4.0,True
3559,2891,"Happy, Texas (1999)",4,0,True
3565,480,Jurassic Park (1993),4,4.0,True
3579,3841,Air America (1990),3,3.0,True
3593,700,Angus (1995),3,0,True
3595,2826,"13th Warrior, The (1999)",2,4.0,True
3604,1875,Clockwatchers (1997),4,0,True
3608,2289,"Player, The (1992)",5,3.0,True
3614,3081,Sleepy Hollow (1999),4,0,True
3638,2734,"Mosquito Coast, The (1986)",3,4.0,True
3654,3401,Baby... Secret of the Lost Legend (1985),2,4.0,True
3671,2406,Romancing the Stone (1984),3,4.0,True
3676,2186,Strangers on a Train (1951),5,4.0,True
3679,3081,Sleepy Hollow (1999),4,4.0,True
3690,1409,Michael (1996),2,0,True
3691,1037,"Lawnmower Man, The (1992)",3,3.0,True
3696,910,Some Like It Hot (1959),5,0,True
3697,480,Jurassic Park (1993),5,4.0,True
3703,3745,Titan A.E. (2000),3,4.0,True
3709,3723,Hamlet (1990),5,0,True
3714,3653,"Endless Summer, The (1966)",4,3.0,True
3723,3203,Dead Calm (1989),5,4.0,True
3728,2861,For Love of the Game (1999),3,4.0,True
3734,3635,"Spy Who Loved Me, The (1977)",3,4.0,True
3743,2571,"Matrix, The (1999)",4,4.0,True
3749,410,Addams Family Values (1993),4,4.0,True
3759,1923,There's Something About Mary (1998),5,4.0,True
3784,3060,"Commitments, The (1991)",4,3.0,True
3787,2355,"Bug's Life, A (1998)",3,4.0,True
3789,1358,Sling Blade (1996),4,4.0,True
3790,1554,"Pillow Book, The (1995)",4,4.0,True
3799,780,Independence Day (ID4) (1996),5,4.0,True
3818,1772,Blues Brothers 2000 (1998),4,3.0,True
3819,3275,"Boondock Saints, The (1999)",5,4.0,True
3836,2457,Running Scared (1986),3,4.0,True
3839,1590,Event Horizon (1997),3,0,True
3850,353,"Crow, The (1994)",4,4.0,True
3859,196,Species (1995),3,0,True
3860,3768,Braddock: Missing in Action III (1988),3,3.0,True
3866,3505,No Way Out (1987),4,3.0,True
3869,2719,"Haunting, The (1999)",2,0,True
3875,2147,"Clan of the Cave Bear, The (1986)",3,4.0,True
3879,3773,House Party (1990),4,3.0,True
3890,3552,Caddyshack (1980),4,4.0,True
3901,3841,Air America (1990),4,3.0,True
3913,1805,Wild Things (1998),4,4.0,True
3924,2186,Strangers on a Train (1951),4,4.0,True
3926,3777,Nekromantik (1987),2,3.0,True
3927,500,Mrs. Doubtfire (1993),4,4.0,True
3938,24,Powder (1995),4,3.0,True
3953,2640,Superman (1978),4,4.0,True
3956,3175,Galaxy Quest (1999),5,4.0,True
3958,377,Speed (1994),5,3.0,True
3966,1266,Unforgiven (1992),3,4.0,True
3974,3600,Blue Hawaii (1961),3,4.0,True
3989,2943,Indochine (1992),4,0,True
3993,175,Kids (1995),3,0,True
3996,349,Clear and Present Danger (1994),4,4.0,True
4010,2729,Lolita (1962),4,4.0,True
4012,1205,"Transformers: The Movie, The (1986)",3,4.0,True
4028,2110,Dead Men Don't Wear Plaid (1982),5,4.0,True
4036,3301,"Whole Nine Yards, The (2000)",4,0,True
4055,1472,City of Industry (1997),4,0,True
4057,3622,"Twelve Chairs, The (1970)",4,3.0,True
4104,1214,Alien (1979),3,4.0,True
4115,648,Mission: Impossible (1996),5,4.0,True
4122,1966,Metropolitan (1990),4,0,True
4133,1105,Children of the Corn IV: The Gathering (1996),1,3.0,True
4137,3705,Bird on a Wire (1990),2,4.0,True
4149,1873,"Misérables, Les (1998)",3,4.0,True
4157,3384,"Taking of Pelham One Two Three, The (1974)",3,0,True
4163,2699,Arachnophobia (1990),4,4.0,True
4171,1883,Bulworth (1998),4,0,True
4181,2700,"South Park: Bigger, Longer and Uncut (1999)",4,4.0,True
4205,2161,"NeverEnding Story, The (1984)",4,4.0,True
4216,3615,Dinosaur (2000),5,3.0,True
4220,1235,Harold and Maude (1971),3,0,True
4229,3752,"Me, Myself and Irene (2000)",3,4.0,True
4232,2858,American Beauty (1999),5,4.0,True
4236,3016,Creepshow (1982),4,4.0,True
4237,457,"Fugitive, The (1993)",4,4.0,True
4241,1573,Face/Off (1997),3,4.0,True
4244,2355,"Bug's Life, A (1998)",4,4.0,True
4246,1230,Annie Hall (1977),5,4.0,True
4261,1356,Star Trek: First Contact (1996),4,4.0,True
4269,1073,Willy Wonka and the Chocolate Factory (1971),3,4.0,True
4283,497,Much Ado About Nothing (1993),4,4.0,True
4287,1792,U.S. Marshalls (1998),3,4.0,True
4296,2336,Elizabeth (1998),4,0,True
4297,921,My Favorite Year (1982),4,4.0,True
4299,2505,8MM (1999),3,3.0,True
4309,2599,Election (1999),3,4.0,True
4314,3745,Titan A.E. (2000),3,4.0,True
4325,2861,For Love of the Game (1999),1,4.0,True
4335,2707,Arlington Road (1999),3,4.0,True
4336,586,Home Alone (1990),4,4.0,True
4346,3766,Missing in Action (1984),2,4.0,True
4347,1527,"Fifth Element, The (1997)",4,0,True
4352,330,Tales from the Hood (1995),3,3.0,True
4359,1951,Oliver! (1968),3,3.0,True
4371,39,Clueless (1995),4,4.0,True
4374,653,Dragonheart (1996),3,4.0,True
4375,1091,Weekend at Bernie's (1989),4,3.0,True
4389,2683,Austin Powers: The Spy Who Shagged Me (1999),4,4.0,True
4390,2805,Mickey Blue Eyes (1999),2,4.0,True
4395,364,"Lion King, The (1994)",4,4.0,True
4407,1673,Boogie Nights (1997),4,4.0,True
4409,3176,"Talented Mr. Ripley, The (1999)",2,4.0,True
4412,780,Independence Day (ID4) (1996),5,4.0,True
4414,3809,What About Bob? (1991),3,4.0,True
4415,480,Jurassic Park (1993),5,4.0,True
4419,2355,"Bug's Life, A (1998)",3,4.0,True
4428,1339,Bram Stoker's Dracula (1992),4,4.0,True
4434,2413,Clue (1985),3,4.0,True
4438,3135,"Great Santini, The (1979)",2,4.0,True
4439,3384,"Taking of Pelham One Two Three, The (1974)",3,4.0,True
4449,2384,Babe: Pig in the City (1998),4,4.0,True
4455,2706,American Pie (1999),4,4.0,True
4470,372,Reality Bites (1994),4,4.0,True
4489,3424,Do the Right Thing (1989),4,4.0,True
4492,2161,"NeverEnding Story, The (1984)",5,4.0,True
4503,3632,Monsieur Verdoux (1947),5,3.0,True
4523,1371,Star Trek: The Motion Picture (1979),3,4.0,True
4545,2706,American Pie (1999),4,4.0,True
4547,2355,"Bug's Life, A (1998)",5,4.0,True
4558,2355,"Bug's Life, A (1998)",4,4.0,True
4599,2083,"Muppet Christmas Carol, The (1992)",4,4.0,True
4606,2583,Cookie's Fortune (1999),3,4.0,True
4624,3176,"Talented Mr. Ripley, The (1999)",2,4.0,True
4626,1500,Grosse Pointe Blank (1997),4,0,True
4635,2405,"Jewel of the Nile, The (1985)",4,4.0,True
4638,2959,Fight Club (1999),5,4.0,True
4640,1252,Chinatown (1974),4,4.0,True
4654,2987,Who Framed Roger Rabbit? (1988),4,4.0,True
4664,3810,White Sands (1992),4,3.0,True
4678,2369,Desperately Seeking Susan (1985),4,4.0,True
4699,1615,"Edge, The (1997)",3,3.0,True
4705,2125,Ever After: A Cinderella Story (1998),4,4.0,True
4711,442,Demolition Man (1993),3,4.0,True
4720,2720,Inspector Gadget (1999),2,3.0,True
4721,1513,Romy and Michele's High School Reunion (1997),3,4.0,True
4726,1689,"Man Who Knew Too Little, The (1997)",3,3.0,True
4742,1805,Wild Things (1998),3,4.0,True
4750,3505,No Way Out (1987),4,3.0,True
4754,1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",4,4.0,True
4755,3738,"Sugarland Express, The (1974)",5,4.0,True
4770,912,Casablanca (1942),5,4.0,True
4788,2468,Jumpin' Jack Flash (1986),3,4.0,True
4794,1196,Star Wars: Episode V - The Empire Strikes Back (1980),5,5.0,True
4797,2520,Airport (1970),4,3.0,True
4814,866,Bound (1996),3,0,True
4818,924,2001: A Space Odyssey (1968),4,4.0,True
4827,2899,Gulliver's Travels (1939),5,4.0,True
4833,1299,"Killing Fields, The (1984)",4,4.0,True
4872,2857,Yellow Submarine (1968),4,4.0,True
4878,2064,Roger & Me (1989),4,4.0,True
4884,1252,Chinatown (1974),4,0,True
4886,3702,Mad Max (1979),3,4.0,True
4908,2140,"Dark Crystal, The (1982)",3,4.0,True
4916,1465,Rosewood (1997),1,3.0,True
4918,3639,"Man with the Golden Gun, The (1974)",3,4.0,True
4922,2396,Shakespeare in Love (1998),4,4.0,True
4932,1120,"People vs. Larry Flynt, The (1996)",4,4.0,True
4939,1183,"English Patient, The (1996)",4,4.0,True
4954,34,Babe (1995),3,0,True
4959,2699,Arachnophobia (1990),2,4.0,True
4963,1806,Paulie (1998),4,3.0,True
4964,1542,Brassed Off (1996),3,4.0,True
4999,1784,As Good As It Gets (1997),5,4.0,True
5000,1257,Better Off Dead... (1985),4,4.0,True
5024,906,Gaslight (1944),3,4.0,True
5029,3020,Falling Down (1993),3,0,True
5032,356,Forrest Gump (1994),2,4.0,True
5061,720,Wallace & Gromit: The Best of Aardman Animation (1996),5,4.0,True
5091,2134,Weird Science (1985),2,4.0,True
5099,2002,Lethal Weapon 3 (1992),3,3.0,True
5105,1693,Amistad (1997),3,0,True
5106,13,Balto (1995),3,0,True
5131,1320,Alien³ (1992),1,3.0,True
5137,1646,Rocket Man (1997),5,3.0,True
5138,519,Robocop 3 (1993),2,3.0,True
5176,3175,Galaxy Quest (1999),4,4.0,True
5178,2973,Crimes and Misdemeanors (1989),4,4.0,True
5183,3683,Blood Simple (1984),4,0,True
5188,3672,Benji (1974),4,3.0,True
5190,986,Fly Away Home (1996),4,4.0,True
5191,3006,"Insider, The (1999)",3,4.0,True
5192,2038,"Cat from Outer Space, The (1978)",4,3.0,True
5200,3699,Starman (1984),4,3.0,True
5216,2355,"Bug's Life, A (1998)",5,4.0,True
5217,3081,Sleepy Hollow (1999),4,4.0,True
5225,2692,Run Lola Run (Lola rennt) (1998),5,4.0,True
5229,2723,Mystery Men (1999),4,4.0,True
5231,858,"Godfather, The (1972)",5,4.0,True
5236,1834,"Spanish Prisoner, The (1997)",5,4.0,True
5248,3076,Irma la Douce (1963),3,3.0,True
5293,1199,Brazil (1985),5,0,True
5301,1259,Stand by Me (1986),3,4.0,True
5309,2355,"Bug's Life, A (1998)",4,4.0,True
5315,1252,Chinatown (1974),4,4.0,True
5316,2996,Music of the Heart (1999),2,4.0,True
5327,761,"Phantom, The (1996)",3,3.0,True
5337,1081,Victor/Victoria (1982),5,4.0,True
5342,349,Clear and Present Danger (1994),4,4.0,True
5345,2072,"'burbs, The (1989)",3,4.0,True
5357,2598,Pushing Tin (1999),2,0,True
5365,586,Home Alone (1990),3,4.0,True
5374,3005,"Bone Collector, The (1999)",5,4.0,True
5375,1215,Army of Darkness (1993),5,4.0,True
5406,1968,"Breakfast Club, The (1985)",3,4.0,True
5412,1215,Army of Darkness (1993),5,4.0,True
5426,2763,"Thomas Crown Affair, The (1999)",4,4.0,True
5431,2357,Central Station (Central do Brasil) (1998),5,0,True
5459,2548,"Rage: Carrie 2, The (1999)",5,3.0,True
5461,2150,"Gods Must Be Crazy, The (1980)",3,4.0,True
5462,1461,Vegas Vacation (1997),4,3.0,True
5479,1172,Cinema Paradiso (1988),4,4.0,True
5499,1784,As Good As It Gets (1997),4,4.0,True
5501,1274,Akira (1988),3,4.0,True
5507,2816,Iron Eagle II (1988),2,3.0,True
5512,1073,Willy Wonka and the Chocolate Factory (1971),4,4.0,True
5518,32,Twelve Monkeys (1995),3,4.0,True
5521,3255,"League of Their Own, A (1992)",4,4.0,True
5525,2355,"Bug's Life, A (1998)",4,4.0,True
5544,2502,Office Space (1999),4,4.0,True
5555,2797,Big (1988),4,0,True
5560,1267,"Manchurian Candidate, The (1962)",5,4.0,True
5565,1777,"Wedding Singer, The (1998)",4,4.0,True
5575,2253,Toys (1992),1,3.0,True
5579,1950,In the Heat of the Night (1967),4,4.0,True
5607,500,Mrs. Doubtfire (1993),4,4.0,True
5613,1080,Monty Python's Life of Brian (1979),3,5.0,True
5630,2699,Arachnophobia (1990),3,4.0,True
5642,2139,"Secret of NIMH, The (1982)",4,4.0,True
5645,2641,Superman II (1980),4,4.0,True
5646,2161,"NeverEnding Story, The (1984)",4,4.0,True
5659,316,Stargate (1994),5,4.0,True
5661,1136,Monty Python and the Holy Grail (1974),3,4.0,True
5662,2334,"Siege, The (1998)",3,0,True
5685,1870,"Dancer, Texas Pop. 81 (1998)",5,3.0,True
5686,1256,Duck Soup (1933),3,4.0,True
5694,1014,Pollyanna (1960),3,4.0,True
5701,2087,Peter Pan (1953),4,4.0,True
5706,457,"Fugitive, The (1993)",5,4.0,True
5710,1200,Aliens (1986),3,4.0,True
5716,1097,E.T. the Extra-Terrestrial (1982),3,4.0,True
5720,2802,Tequila Sunrise (1988),3,4.0,True
5723,1527,"Fifth Element, The (1997)",4,4.0,True
5730,1777,"Wedding Singer, The (1998)",3,4.0,True
5746,1258,"Shining, The (1980)",5,4.0,True
5784,704,"Quest, The (1996)",2,3.0,True
5788,1265,Groundhog Day (1993),4,4.0,True
5801,1580,Men in Black (1997),4,4.0,True
5803,3261,Singles (1992),1,0,True
5807,1183,"English Patient, The (1996)",2,4.0,True
5813,2105,Tron (1982),2,4.0,True
5817,2572,10 Things I Hate About You (1999),4,4.0,True
5818,3113,End of Days (1999),1,3.0,True
5827,2617,"Mummy, The (1999)",4,4.0,True
5844,2968,Time Bandits (1981),5,4.0,True
5854,2719,"Haunting, The (1999)",4,4.0,True
5861,2752,Outrageous Fortune (1987),2,4.0,True
5862,329,Star Trek: Generations (1994),5,4.0,True
5891,2517,Christine (1983),4,0,True
5898,2541,Cruel Intentions (1999),4,4.0,True
5930,913,"Maltese Falcon, The (1941)",5,4.0,True
5931,329,Star Trek: Generations (1994),3,4.0,True
5935,1777,"Wedding Singer, The (1998)",4,4.0,True
5960,2700,"South Park: Bigger, Longer and Uncut (1999)",1,4.0,True
5961,2774,Better Than Chocolate (1999),4,4.0,True
5969,3156,Bicentennial Man (1999),3,3.0,True
5971,2929,Reds (1981),1,4.0,True
5988,410,Addams Family Values (1993),2,4.0,True
6004,2089,"Rescuers Down Under, The (1990)",3,4.0,True
6015,951,His Girl Friday (1940),3,4.0,True
6018,968,Night of the Living Dead (1968),4,4.0,True
13,457,"Fugitive, The (1993)",2,4.0,True
22,2916,Total Recall (1990),4,0,True
37,1101,Top Gun (1986),5,4.0,True
40,2161,"NeverEnding Story, The (1984)",4,0,True
43,2369,Desperately Seeking Susan (1985),4,4.0,True
82,3185,Snow Falling on Cedars (1999),4,4.0,True
84,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4,4.0,True
87,1112,Palookaville (1996),1,3.0,True
91,1226,"Quiet Man, The (1952)",5,3.0,True
100,2367,King Kong (1976),3,3.0,True
105,1304,Butch Cassidy and the Sundance Kid (1969),5,4.0,True
118,2125,Ever After: A Cinderella Story (1998),4,4.0,True
127,3754,"Adventures of Rocky and Bullwinkle, The (2000)",2,3.0,True
129,47,Seven (Se7en) (1995),5,0,True
132,2463,Ruthless People (1986),5,4.0,True
152,2279,Urban Legend (1998),2,4.0,True
157,2100,Splash (1984),4,3.0,True
162,3052,Dogma (1999),3,0,True
176,2518,Night Shift (1982),3,4.0,True
177,2529,Planet of the Apes (1968),3,4.0,True
193,2150,"Gods Must Be Crazy, The (1980)",5,4.0,True
197,3538,East is East (1999),5,0,True
205,3267,"Mariachi, El (1992)",5,3.0,True
212,318,"Shawshank Redemption, The (1994)",4,5.0,True
215,3755,"Perfect Storm, The (2000)",4,4.0,True
217,1197,"Princess Bride, The (1987)",5,4.0,True
222,653,Dragonheart (1996),4,4.0,True
239,2427,"Thin Red Line, The (1998)",5,4.0,True
243,1276,Cool Hand Luke (1967),3,4.0,True
248,2000,Lethal Weapon (1987),5,4.0,True
249,2947,Goldfinger (1964),5,4.0,True
260,1378,Young Guns (1988),4,3.0,True
263,3481,High Fidelity (2000),3,4.0,True
275,2915,Risky Business (1983),5,4.0,True
277,3248,Sister Act 2: Back in the Habit (1993),2,3.0,True
286,904,Rear Window (1954),4,4.0,True
288,3635,"Spy Who Loved Me, The (1977)",5,4.0,True
303,337,What's Eating Gilbert Grape (1993),5,4.0,True
338,2153,"Avengers, The (1998)",2,3.0,True
342,780,Independence Day (ID4) (1996),3,4.0,True
351,165,Die Hard: With a Vengeance (1995),2,4.0,True
373,2042,D2: The Mighty Ducks (1994),3,4.0,True
374,590,Dances with Wolves (1990),4,5.0,True
377,589,Terminator 2: Judgment Day (1991),2,4.0,True
382,1172,Cinema Paradiso (1988),5,4.0,True
384,2896,Alvarez Kelly (1966),2,3.0,True
387,497,Much Ado About Nothing (1993),4,4.0,True
396,909,"Apartment, The (1960)",5,4.0,True
397,1704,Good Will Hunting (1997),4,4.0,True
400,2352,"Big Chill, The (1983)",1,4.0,True
407,1953,"French Connection, The (1971)",4,4.0,True
408,3104,Midnight Run (1988),3,4.0,True
410,1747,Wag the Dog (1997),4,4.0,True
415,1267,"Manchurian Candidate, The (1962)",4,4.0,True
428,1059,William Shakespeare's Romeo and Juliet (1996),4,4.0,True
431,2005,"Goonies, The (1985)",4,4.0,True
436,2017,Babes in Toyland (1961),5,4.0,True
461,3767,Missing in Action 2: The Beginning (1985),2,4.0,True
463,2700,"South Park: Bigger, Longer and Uncut (1999)",3,5.0,True
466,1263,"Deer Hunter, The (1978)",5,4.0,True
475,780,Independence Day (ID4) (1996),5,4.0,True
496,2174,Beetlejuice (1988),3,4.0,True
498,2716,Ghostbusters (1984),4,4.0,True
501,3159,Fantasia 2000 (1999),4,4.0,True
508,2377,Lifeforce (1985),3,3.0,True
510,239,"Goofy Movie, A (1995)",5,4.0,True
522,829,Joe's Apartment (1996),2,3.0,True
525,1903,Hav Plenty (1997),4,3.0,True
534,3793,X-Men (2000),5,4.0,True
562,1387,Jaws (1975),5,4.0,True
565,3918,Hellbound: Hellraiser II (1988),2,4.0,True
567,2088,Popeye (1980),4,3.0,True
576,1956,Ordinary People (1980),4,3.0,True
592,3452,Romeo Must Die (2000),3,3.0,True
609,1259,Stand by Me (1986),5,4.0,True
630,2349,Mona Lisa (1986),4,0,True
631,2194,"Untouchables, The (1987)",4,4.0,True
636,1994,Poltergeist (1982),4,4.0,True
638,2193,Willow (1988),3,0,True
646,1077,Sleeper (1973),4,0,True
654,34,Babe (1995),4,0,True
655,2262,About Last Night... (1986),2,4.0,True
666,1641,"Full Monty, The (1997)",5,4.0,True
668,161,Crimson Tide (1995),3,3.0,True
680,2688,"General's Daughter, The (1999)",4,3.0,True
685,589,Terminator 2: Judgment Day (1991),3,2.0,True
689,2006,"Mask of Zorro, The (1998)",4,4.0,True
730,1394,Raising Arizona (1987),4,4.0,True
757,2406,Romancing the Stone (1984),3,4.0,True
766,1285,Heathers (1989),3,4.0,True
777,2501,October Sky (1999),3,4.0,True
778,387,"Low Down Dirty Shame, A (1994)",2,4.0,True
789,2803,"Pelican Brief, The (1993)",3,4.0,True
794,2301,History of the World: Part I (1981),2,4.0,True
808,2368,King Kong Lives (1986),2,3.0,True
814,3753,"Patriot, The (2000)",5,4.0,True
823,1073,Willy Wonka and the Chocolate Factory (1971),4,4.0,True
827,599,"Wild Bunch, The (1969)",4,3.0,True
851,1603,Mimic (1997),3,4.0,True
863,1387,Jaws (1975),5,4.0,True
865,1374,Star Trek: The Wrath of Khan (1982),4,4.0,True
872,1260,M (1931),4,4.0,True
876,733,"Rock, The (1996)",3,3.0,True
885,1099,"Christmas Carol, A (1938)",4,4.0,True
894,2571,"Matrix, The (1999)",5,4.0,True
914,3260,Howards End (1992),3,4.0,True
938,1230,Annie Hall (1977),4,4.0,True
947,1197,"Princess Bride, The (1987)",5,4.0,True
955,1188,Strictly Ballroom (1992),4,4.0,True
969,1704,Good Will Hunting (1997),4,4.0,True
974,1291,Indiana Jones and the Last Crusade (1989),4,5.0,True
977,2533,Escape from the Planet of the Apes (1971),4,4.0,True
981,1673,Boogie Nights (1997),4,3.0,True
982,2006,"Mask of Zorro, The (1998)",5,4.0,True
997,34,Babe (1995),4,3.0,True
1030,172,Johnny Mnemonic (1995),1,3.0,True
1043,2391,"Simple Plan, A (1998)",2,3.0,True
1093,457,"Fugitive, The (1993)",4,4.0,True
1129,1917,Armageddon (1998),4,3.0,True
1135,1584,Contact (1997),5,0,True
1140,969,"African Queen, The (1951)",4,4.0,True
1148,449,Fear of a Black Hat (1993),5,3.0,True
1155,110,Braveheart (1995),5,4.0,True
1163,1667,Mad City (1997),3,3.0,True
1179,1307,When Harry Met Sally... (1989),3,4.0,True
1186,50,"Usual Suspects, The (1995)",5,4.0,True
1188,1240,"Terminator, The (1984)",4,4.0,True
1210,3697,Predator 2 (1990),2,4.0,True
1215,307,Three Colors: Blue (1993),4,4.0,True
1217,2571,"Matrix, The (1999)",4,0,True
1222,1214,Alien (1979),3,4.0,True
1223,1285,Heathers (1989),5,4.0,True
1232,1784,As Good As It Gets (1997),4,4.0,True
1233,1274,Akira (1988),3,4.0,True
1245,2662,"War of the Worlds, The (1953)",4,4.0,True
1256,1089,Reservoir Dogs (1992),4,0,True
1278,541,Blade Runner (1982),5,5.0,True
1299,1997,"Exorcist, The (1973)",4,4.0,True
1304,858,"Godfather, The (1972)",5,4.0,True
1306,428,"Bronx Tale, A (1993)",4,4.0,True
1315,3044,Dead Again (1991),4,4.0,True
1323,1965,Repo Man (1984),4,4.0,True
