user_id,item_id,title,actual_rating,predicted_rating
83,3555,U-571 (2000),4,3.0
83,1127,"Abyss, The (1989)",4,3.0
83,3159,Fantasia 2000 (1999),5,3.0
83,3744,Shaft (2000),3,4.0
85,3914,"Broken Hearts Club, The (2000)",4,2.0
85,2699,Arachnophobia (1990),4,2.0
85,3238,Eye of the Beholder (1999),1,2.0
85,2188,54 (1998),3,2.0
90,2424,You've Got Mail (1998),3,3.0
90,2394,"Prince of Egypt, The (1998)",2,4.0
90,1892,"Perfect Murder, A (1998)",4,3.0
90,2302,My Cousin Vinny (1992),3,3.0
113,3409,Final Destination (2000),5,3.0
113,2717,Ghostbusters II (1989),3,4.0
113,3327,Beyond the Mat (2000),1,3.0
113,3534,28 Days (2000),3,3.0
133,3824,Autumn in New York (2000),5,2.0
133,3844,Steel Magnolias (1989),5,2.0
133,350,"Client, The (1994)",5,2.0
133,2005,"Goonies, The (1985)",1,2.0
143,1265,Groundhog Day (1993),4,4.0
143,2881,Double Jeopardy (1999),1,4.0
143,3060,"Commitments, The (1991)",4,3.0
143,110,Braveheart (1995),5,4.0
144,780,Independence Day (ID4) (1996),3,2.0
144,1797,Everest (1998),5,1.0
144,2311,2010 (1984),4,1.0
144,1396,Sneakers (1992),5,1.0
145,2672,"Thirteenth Floor, The (1999)",1,3.0
145,2599,Election (1999),4,3.0
145,2311,2010 (1984),3,3.0
145,2700,"South Park: Bigger, Longer and Uncut (1999)",4,3.0
147,1639,Chasing Amy (1997),4,4.0
147,3300,Pitch Black (2000),3,3.0
147,1499,Anaconda (1997),3,3.0
147,440,Dave (1993),4,3.0
149,1954,Rocky (1976),5,3.0
149,1200,Aliens (1986),5,5.0
149,1958,Terms of Endearment (1983),5,5.0
149,1917,Armageddon (1998),3,4.0
159,2688,"General's Daughter, The (1999)",4,3.0
159,2485,She's All That (1999),4,3.0
159,2716,Ghostbusters (1984),4,4.0
159,2763,"Thomas Crown Affair, The (1999)",5,4.0
160,3408,Erin Brockovich (2000),4,4.0
160,2791,Airplane! (1980),3,4.0
160,1286,Somewhere in Time (1980),5,4.0
160,1097,E.T. the Extra-Terrestrial (1982),3,4.0
163,2628,Star Wars: Episode I - The Phantom Menace (1999),1,3.0
163,1249,Nikita (La Femme Nikita) (1990),4,3.0
163,3752,"Me, Myself and Irene (2000)",3,3.0
163,1222,Full Metal Jacket (1987),3,3.0
164,858,"Godfather, The (1972)",4,5.0
164,1937,Going My Way (1944),5,4.0
164,2067,Doctor Zhivago (1965),5,4.0
164,3011,"They Shoot Horses, Don't They? (1969)",3,4.0
167,20,Money Train (1995),3,3.0
167,3753,"Patriot, The (2000)",3,4.0
167,1840,He Got Game (1998),3,4.0
167,3285,"Beach, The (2000)",4,4.0
199,1542,Brassed Off (1996),3,3.0
199,1438,Dante's Peak (1997),4,3.0
199,256,Junior (1994),3,2.0
199,1242,Glory (1989),5,3.0
200,2706,American Pie (1999),2,3.0
200,1911,Doctor Dolittle (1998),2,3.0
200,2997,Being John Malkovich (1999),4,4.0
200,2827,"Astronaut's Wife, The (1999)",3,3.0
201,1888,Hope Floats (1998),4,3.0
201,1615,"Edge, The (1997)",5,3.0
201,296,Pulp Fiction (1994),3,3.0
201,3911,Best in Show (2000),4,3.0
219,3675,White Christmas (1954),3,3.0
219,2433,"Civil Action, A (1998)",3,3.0
219,2688,"General's Daughter, The (1999)",3,3.0
219,2718,Drop Dead Gorgeous (1999),4,3.0
220,1090,Platoon (1986),4,4.0
220,1200,Aliens (1986),4,5.0
220,3831,Saving Grace (2000),3,4.0
220,3178,"Hurricane, The (1999)",4,4.0
228,3745,Titan A.E. (2000),4,4.0
228,3555,U-571 (2000),4,4.0
228,3354,Mission to Mars (2000),1,4.0
228,3916,Remember the Titans (2000),4,5.0
237,2150,"Gods Must Be Crazy, The (1980)",4,4.0
237,539,Sleepless in Seattle (1993),4,4.0
237,589,Terminator 2: Judgment Day (1991),3,4.0
237,3753,"Patriot, The (2000)",4,4.0
244,2108,L.A. Story (1991),5,4.0
244,1240,"Terminator, The (1984)",5,4.0
244,3793,X-Men (2000),4,4.0
244,2174,Beetlejuice (1988),2,4.0
253,1127,"Abyss, The (1989)",2,3.0
253,2336,Elizabeth (1998),4,3.0
253,2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",1,4.0
253,2990,Licence to Kill (1989),4,3.0
258,350,"Client, The (1994)",3,3.0
258,3252,Scent of a Woman (1992),2,4.0
258,2028,Saving Private Ryan (1998),5,4.0
258,2889,"Mystery, Alaska (1999)",3,3.0
268,552,"Three Musketeers, The (1993)",3,3.0
268,2421,"Karate Kid, Part II, The (1986)",3,4.0
268,3686,Flatliners (1990),2,3.0
268,1242,Glory (1989),4,3.0
325,5,Father of the Bride Part II (1995),5,5.0
325,542,Son in Law (1993),5,4.0
325,3248,Sister Act 2: Back in the Habit (1993),4,4.0
325,2961,"Story of Us, The (1999)",2,4.0
330,909,"Apartment, The (1960)",5,4.0
330,3827,Space Cowboys (2000),5,4.0
330,2138,Watership Down (1978),3,3.0
330,3753,"Patriot, The (2000)",5,4.0
354,314,"Secret of Roan Inish, The (1994)",3,3.0
354,2723,Mystery Men (1999),2,3.0
354,1997,"Exorcist, The (1973)",4,3.0
354,3018,Re-Animator (1985),2,3.0
368,428,"Bronx Tale, A (1993)",4,4.0
368,1266,Unforgiven (1992),5,4.0
368,3556,"Virgin Suicides, The (1999)",4,3.0
368,1198,Raiders of the Lost Ark (1981),4,4.0
376,3115,Flawless (1999),4,4.0
376,3752,"Me, Myself and Irene (2000)",4,4.0
376,3751,Chicken Run (2000),4,4.0
376,2762,"Sixth Sense, The (1999)",5,4.0
385,1873,"Misérables, Les (1998)",4,3.0
385,1589,Cop Land (1997),1,3.0
385,1784,As Good As It Gets (1997),3,3.0
385,1259,Stand by Me (1986),4,4.0
386,648,Mission: Impossible (1996),2,4.0
386,380,True Lies (1994),2,4.0
386,267,Major Payne (1994),1,4.0
386,65,Bio-Dome (1996),1,3.0
389,2673,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),1,3.0
389,1784,As Good As It Gets (1997),5,3.0
389,318,"Shawshank Redemption, The (1994)",4,5.0
389,1873,"Misérables, Les (1998)",5,3.0
398,3253,Wayne's World (1992),4,4.0
398,2724,Runaway Bride (1999),2,4.0
398,481,Kalifornia (1993),4,3.0
398,2712,Eyes Wide Shut (1999),4,3.0
403,3450,Grumpy Old Men (1993),5,3.0
403,2378,Police Academy (1984),4,2.0
403,588,Aladdin (1992),3,3.0
403,208,Waterworld (1995),3,3.0
412,1035,"Sound of Music, The (1965)",3,5.0
412,913,"Maltese Falcon, The (1941)",5,5.0
412,3032,"Omega Man, The (1971)",4,4.0
412,3250,Alive (1993),4,4.0
416,2395,Rushmore (1998),4,3.0
416,1214,Alien (1979),5,3.0
416,1617,L.A. Confidential (1997),5,4.0
416,2333,Gods and Monsters (1998),4,3.0
419,1136,Monty Python and the Holy Grail (1974),5,4.0
419,919,"Wizard of Oz, The (1939)",4,5.0
419,3751,Chicken Run (2000),5,4.0
419,489,Made in America (1993),2,4.0
423,2492,20 Dates (1998),2,3.0
423,2396,Shakespeare in Love (1998),4,4.0
423,2709,Muppets From Space (1999),3,4.0
423,2987,Who Framed Roger Rabbit? (1988),2,4.0
426,1200,Aliens (1986),4,3.0
426,1635,"Ice Storm, The (1997)",2,3.0
426,593,"Silence of the Lambs, The (1991)",5,4.0
426,2643,Superman IV: The Quest for Peace (1987),1,2.0
429,1034,Freeway (1996),3,3.0
429,1394,Raising Arizona (1987),4,3.0
429,1377,Batman Returns (1992),3,3.0
429,2,Jumanji (1995),2,3.0
459,1093,"Doors, The (1991)",4,3.0
459,1939,"Best Years of Our Lives, The (1946)",3,3.0
459,1952,Midnight Cowboy (1969),2,3.0
459,3004,"Bachelor, The (1999)",3,3.0
485,3507,"Odd Couple, The (1968)",5,4.0
485,2243,Broadcast News (1987),4,4.0
485,3160,Magnolia (1999),3,4.0
485,2716,Ghostbusters (1984),4,4.0
506,3300,Pitch Black (2000),4,3.0
506,3176,"Talented Mr. Ripley, The (1999)",4,4.0
506,2599,Election (1999),4,3.0
506,2976,Bringing Out the Dead (1999),2,3.0
517,2474,"Color of Money, The (1986)",3,4.0
517,2123,All Dogs Go to Heaven (1989),3,4.0
517,235,Ed Wood (1994),4,3.0
517,1269,Arsenic and Old Lace (1944),5,3.0
527,3538,East is East (1999),4,5.0
527,2804,"Christmas Story, A (1983)",5,5.0
527,2918,Ferris Bueller's Day Off (1986),5,5.0
527,2318,Happiness (1998),5,5.0
535,3408,Erin Brockovich (2000),4,4.0
535,3114,Toy Story 2 (1999),5,3.0
535,1069,"Murder, My Sweet (1944)",1,3.0
535,608,Fargo (1996),5,3.0
548,3281,"Brandon Teena Story, The (1998)",4,4.0
548,2613,Night of the Comet (1984),4,3.0
548,3897,Almost Famous (2000),3,4.0
548,3578,Gladiator (2000),2,5.0
555,3483,"Road to El Dorado, The (2000)",2,4.0
555,3793,X-Men (2000),4,4.0
555,3566,"Big Kahuna, The (2000)",4,4.0
555,3893,Nurse Betty (2000),4,4.0
561,2161,"NeverEnding Story, The (1984)",5,4.0
561,1717,Scream 2 (1997),5,4.0
561,3948,Meet the Parents (2000),5,4.0
561,3616,Loser (2000),3,3.0
569,1020,Cool Runnings (1993),5,3.0
569,1391,Mars Attacks! (1996),3,3.0
569,3052,Dogma (1999),5,3.0
569,1377,Batman Returns (1992),3,3.0
572,3408,Erin Brockovich (2000),3,4.0
572,1097,E.T. the Extra-Terrestrial (1982),3,5.0
572,3616,Loser (2000),3,3.0
572,3578,Gladiator (2000),4,4.0
584,2357,Central Station (Central do Brasil) (1998),4,4.0
584,593,"Silence of the Lambs, The (1991)",5,4.0
584,3952,"Contender, The (2000)",4,4.0
584,2858,American Beauty (1999),5,4.0
590,3326,What Planet Are You From? (2000),5,4.0
590,1179,"Grifters, The (1990)",4,4.0
590,2333,Gods and Monsters (1998),4,4.0
590,32,Twelve Monkeys (1995),3,4.0
593,2360,"Celebration, The (Festen) (1998)",5,4.0
593,454,"Firm, The (1993)",4,4.0
593,3623,Mission: Impossible 2 (2000),2,4.0
593,1680,Sliding Doors (1998),3,4.0
598,3203,Dead Calm (1989),3,3.0
598,2997,Being John Malkovich (1999),4,3.0
598,2707,Arlington Road (1999),4,3.0
598,2571,"Matrix, The (1999)",4,4.0
603,1608,Air Force One (1997),4,3.0
603,110,Braveheart (1995),4,3.0
603,3534,28 Days (2000),2,3.0
603,480,Jurassic Park (1993),4,4.0
604,2628,Star Wars: Episode I - The Phantom Menace (1999),4,3.0
604,3578,Gladiator (2000),4,4.0
604,1676,Starship Troopers (1997),3,4.0
604,1389,Jaws 3-D (1983),1,3.0
605,380,True Lies (1994),4,4.0
605,260,Star Wars: Episode IV - A New Hope (1977),5,5.0
605,1517,Austin Powers: International Man of Mystery (1997),2,4.0
605,2826,"13th Warrior, The (1999)",4,4.0
621,1965,Repo Man (1984),5,3.0
621,1200,Aliens (1986),5,3.0
621,2723,Mystery Men (1999),2,3.0
621,1980,Friday the 13th Part VII: The New Blood (1988),1,3.0
633,2433,"Civil Action, A (1998)",3,4.0
633,111,Taxi Driver (1976),5,4.0
633,3317,Wonder Boys (2000),5,3.0
633,3174,Man on the Moon (1999),4,3.0
643,2959,Fight Club (1999),4,4.0
643,3793,X-Men (2000),3,3.0
643,2861,For Love of the Game (1999),1,3.0
643,3081,Sleepy Hollow (1999),2,3.0
644,29,"City of Lost Children, The (1995)",5,2.0
644,745,"Close Shave, A (1995)",1,4.0
644,1215,Army of Darkness (1993),2,2.0
644,3853,"Tic Code, The (1998)",1,2.0
648,3537,Where the Money Is (2000),3,3.0
648,2700,"South Park: Bigger, Longer and Uncut (1999)",3,3.0
648,1041,Secrets & Lies (1996),4,3.0
648,2762,"Sixth Sense, The (1999)",4,3.0
653,3408,Erin Brockovich (2000),4,4.0
653,1721,Titanic (1997),4,5.0
653,2688,"General's Daughter, The (1999)",4,4.0
653,1,Toy Story (1995),3,4.0
657,2630,Besieged (L' Assedio) (1998),4,4.0
657,2716,Ghostbusters (1984),4,4.0
657,1513,Romy and Michele's High School Reunion (1997),4,4.0
657,2434,Down in the Delta (1998),5,4.0
664,1704,Good Will Hunting (1997),4,3.0
664,111,Taxi Driver (1976),4,3.0
664,1947,West Side Story (1961),5,3.0
664,110,Braveheart (1995),5,3.0
675,2572,10 Things I Hate About You (1999),3,4.0
675,1911,Doctor Dolittle (1998),3,3.0
675,223,Clerks (1994),4,3.0
675,3203,Dead Calm (1989),5,3.0
676,586,Home Alone (1990),3,4.0
676,2407,Cocoon (1985),3,4.0
676,2799,Problem Child 2 (1991),2,2.0
676,50,"Usual Suspects, The (1995)",5,4.0
684,19,Ace Ventura: When Nature Calls (1995),4,3.0
684,223,Clerks (1994),3,3.0
684,2410,Rocky III (1982),4,3.0
684,2959,Fight Club (1999),3,3.0
687,34,Babe (1995),5,4.0
687,1573,Face/Off (1997),2,3.0
687,1625,"Game, The (1997)",5,3.0
687,3697,Predator 2 (1990),3,3.0
695,95,Broken Arrow (1996),3,3.0
695,3745,Titan A.E. (2000),3,4.0
695,3298,Boiler Room (2000),2,4.0
695,3388,Harry and the Hendersons (1987),4,4.0
724,1649,"Fast, Cheap & Out of Control (1997)",4,4.0
724,2485,She's All That (1999),4,3.0
724,1393,Jerry Maguire (1996),4,3.0
724,1409,Michael (1996),3,3.0
734,2921,High Plains Drifter (1972),5,3.0
734,2959,Fight Club (1999),5,4.0
734,2701,Wild Wild West (1999),4,3.0
734,2710,"Blair Witch Project, The (1999)",3,3.0
735,592,Batman (1989),3,3.0
735,3300,Pitch Black (2000),4,4.0
735,2656,Tarantula (1955),5,4.0
735,3702,Mad Max (1979),3,4.0
738,3354,Mission to Mars (2000),3,3.0
738,3553,Gossip (2000),5,4.0
738,3298,Boiler Room (2000),4,3.0
738,3535,American Psycho (2000),3,4.0
754,3513,Rules of Engagement (2000),4,4.0
754,1262,"Great Escape, The (1963)",5,5.0
754,1959,Out of Africa (1985),4,3.0
754,3916,Remember the Titans (2000),5,4.0
775,529,Searching for Bobby Fischer (1993),4,4.0
775,3555,U-571 (2000),5,4.0
775,3174,Man on the Moon (1999),4,4.0
775,3408,Erin Brockovich (2000),5,4.0
787,3316,Reindeer Games (2000),3,3.0
787,3863,"Cell, The (2000)",2,4.0
787,2712,Eyes Wide Shut (1999),4,3.0
787,2762,"Sixth Sense, The (1999)",5,3.0
795,2836,Outside Providence (1999),2,3.0
795,3614,Honeymoon in Vegas (1992),2,3.0
795,2357,Central Station (Central do Brasil) (1998),3,3.0
795,1541,Addicted to Love (1997),2,3.0
805,3743,Boys and Girls (2000),5,3.0
805,2100,Splash (1984),4,4.0
805,1393,Jerry Maguire (1996),2,4.0
805,2716,Ghostbusters (1984),5,4.0
812,2720,Inspector Gadget (1999),4,3.0
812,2546,"Deep End of the Ocean, The (1999)",4,3.0
812,2672,"Thirteenth Floor, The (1999)",4,3.0
812,785,Kingpin (1996),5,2.0
828,3825,Coyote Ugly (2000),4,3.0
828,2907,Superstar (1999),4,3.0
828,2762,"Sixth Sense, The (1999)",5,3.0
828,3785,Scary Movie (2000),4,3.0
838,3653,"Endless Summer, The (1966)",4,4.0
838,29,"City of Lost Children, The (1995)",5,4.0
838,3883,Catfish in Black Bean Sauce (2000),3,4.0
838,2916,Total Recall (1990),4,4.0
842,2580,Go (1999),4,4.0
842,2683,Austin Powers: The Spy Who Shagged Me (1999),4,3.0
842,3174,Man on the Moon (1999),3,4.0
842,2686,"Red Violin, The (Le Violon rouge) (1998)",3,4.0
875,3556,"Virgin Suicides, The (1999)",4,5.0
875,3744,Shaft (2000),4,4.0
875,2890,Three Kings (1999),5,5.0
875,1219,Psycho (1960),5,5.0
884,1995,Poltergeist II: The Other Side (1986),2,3.0
884,480,Jurassic Park (1993),5,4.0
884,2995,"House on Haunted Hill, The (1999)",2,3.0
884,593,"Silence of the Lambs, The (1991)",5,3.0
891,3476,Jacob's Ladder (1990),2,3.0
891,2600,eXistenZ (1999),4,3.0
891,2541,Cruel Intentions (1999),4,3.0
891,1653,Gattaca (1997),3,4.0
896,3824,Autumn in New York (2000),3,3.0
896,3534,28 Days (2000),4,3.0
896,2771,Brokedown Palace (1999),3,4.0
896,2716,Ghostbusters (1984),4,3.0
897,1265,Groundhog Day (1993),4,3.0
897,1408,"Last of the Mohicans, The (1992)",4,4.0
897,3499,Misery (1990),5,2.0
897,356,Forrest Gump (1994),4,3.0
917,3359,Breaking Away (1979),4,5.0
917,3317,Wonder Boys (2000),5,5.0
917,1252,Chinatown (1974),5,5.0
917,3510,Frequency (2000),3,5.0
920,175,Kids (1995),5,1.0
920,3159,Fantasia 2000 (1999),4,3.0
920,1676,Starship Troopers (1997),5,3.0
920,2841,Stir of Echoes (1999),3,3.0
936,2772,Detroit Rock City (1999),3,3.0
936,1917,Armageddon (1998),4,3.0
936,457,"Fugitive, The (1993)",3,3.0
936,1876,Deep Impact (1998),4,3.0
943,3844,Steel Magnolias (1989),4,4.0
943,468,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",3,4.0
943,3952,"Contender, The (2000)",5,4.0
943,2640,Superman (1978),4,4.0
945,1894,Six Days Seven Nights (1998),4,3.0
945,3098,"Natural, The (1984)",5,3.0
945,587,Ghost (1990),4,3.0
945,2671,Notting Hill (1999),3,4.0
959,2006,"Mask of Zorro, The (1998)",5,3.0
959,110,Braveheart (1995),5,5.0
959,2881,Double Jeopardy (1999),4,3.0
959,45,To Die For (1995),1,3.0
961,3646,Big Momma's House (2000),4,3.0
961,3615,Dinosaur (2000),2,4.0
961,2812,In Too Deep (1999),3,3.0
961,3300,Pitch Black (2000),4,3.0
962,593,"Silence of the Lambs, The (1991)",5,4.0
962,1266,Unforgiven (1992),4,4.0
962,3896,"Way of the Gun, The (2000)",2,3.0
962,454,"Firm, The (1993)",5,3.0
970,2340,Meet Joe Black (1998),4,4.0
970,153,Batman Forever (1995),4,3.0
970,968,Night of the Living Dead (1968),2,3.0
970,1562,Batman & Robin (1997),3,2.0
993,3569,"Idiots, The (Idioterne) (1998)",1,3.0
993,3793,X-Men (2000),2,4.0
993,1089,Reservoir Dogs (1992),5,4.0
993,3275,"Boondock Saints, The (1999)",4,4.0
996,2000,Lethal Weapon (1987),4,4.0
996,748,"Arrival, The (1996)",4,4.0
996,2302,My Cousin Vinny (1992),4,4.0
996,1885,"Opposite of Sex, The (1998)",4,3.0
998,1968,"Breakfast Club, The (1985)",4,4.0
998,1446,Kolya (1996),4,4.0
998,800,Lone Star (1996),4,4.0
998,2571,"Matrix, The (1999)",4,5.0
1001,3510,Frequency (2000),4,4.0
1001,3298,Boiler Room (2000),5,3.0
1001,597,Pretty Woman (1990),4,5.0
1001,2542,"Lock, Stock & Two Smoking Barrels (1998)",4,3.0
1009,3083,All About My Mother (Todo Sobre Mi Madre) (1999),5,4.0
1009,3565,Where the Heart Is (2000),3,4.0
1009,3185,Snow Falling on Cedars (1999),4,4.0
1009,3189,My Dog Skip (1999),4,4.0
1022,3498,Midnight Express (1978),5,2.0
1022,2013,"Poseidon Adventure, The (1972)",4,3.0
1022,2268,"Few Good Men, A (1992)",4,2.0
1022,2581,Never Been Kissed (1999),3,3.0
1026,3853,"Tic Code, The (1998)",4,3.0
1026,3897,Almost Famous (2000),4,3.0
1026,2940,Gilda (1946),3,3.0
1026,3683,Blood Simple (1984),4,3.0
1034,1935,How Green Was My Valley (1941),4,4.0
1034,1013,"Parent Trap, The (1961)",4,4.0
1034,588,Aladdin (1992),4,4.0
1034,2524,"Towering Inferno, The (1974)",3,4.0
1037,3324,Drowning Mona (2000),3,3.0
1037,3916,Remember the Titans (2000),4,4.0
1037,3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),2,3.0
1037,3301,"Whole Nine Yards, The (2000)",3,3.0
1039,1717,Scream 2 (1997),4,2.0
1039,2147,"Clan of the Cave Bear, The (1986)",2,2.0
1039,374,Richie Rich (1994),2,3.0
1039,902,Breakfast at Tiffany's (1961),5,3.0
1047,3697,Predator 2 (1990),4,3.0
1047,2105,Tron (1982),5,4.0
1047,3826,Hollow Man (2000),3,3.0
1047,1527,"Fifth Element, The (1997)",3,4.0
1050,2393,Star Trek: Insurrection (1998),3,3.0
1050,852,Tin Cup (1996),4,3.0
1050,2616,Dick Tracy (1990),3,3.0
1050,1594,In the Company of Men (1997),3,3.0
1055,1226,"Quiet Man, The (1952)",3,4.0
1055,3615,Dinosaur (2000),3,3.0
1055,3798,What Lies Beneath (2000),2,3.0
1055,3543,Diner (1982),4,3.0
1064,3418,Thelma & Louise (1991),4,3.0
1064,1476,Private Parts (1997),4,4.0
1064,322,Swimming with Sharks (1995),4,4.0
1064,161,Crimson Tide (1995),2,4.0
1079,1223,"Grand Day Out, A (1992)",5,3.0
1079,648,Mission: Impossible (1996),2,4.0
1079,1704,Good Will Hunting (1997),5,3.0
1079,3418,Thelma & Louise (1991),5,4.0
1086,2916,Total Recall (1990),5,4.0
1086,2114,"Outsiders, The (1983)",5,4.0
1086,1387,Jaws (1975),3,4.0
1086,2028,Saving Private Ryan (1998),4,4.0
1096,719,Multiplicity (1996),2,3.0
1096,432,City Slickers II: The Legend of Curly's Gold (1994),1,3.0
1096,231,Dumb & Dumber (1994),2,3.0
1096,743,Spy Hard (1996),4,3.0
1130,1205,"Transformers: The Movie, The (1986)",3,4.0
1130,3174,Man on the Moon (1999),4,3.0
1130,2762,"Sixth Sense, The (1999)",3,4.0
1130,1230,Annie Hall (1977),5,3.0
1138,1973,Freddy's Dead: The Final Nightmare (1991),1,3.0
1138,1580,Men in Black (1997),3,4.0
1138,39,Clueless (1995),4,4.0
1138,3594,Center Stage (2000),4,4.0
1151,173,Judge Dredd (1995),1,2.0
1151,3709,Sleepwalkers (1992),1,2.0
1151,3717,Gone in 60 Seconds (2000),4,3.0
1151,3108,"Fisher King, The (1991)",3,2.0
1153,3185,Snow Falling on Cedars (1999),1,2.0
1153,2581,Never Been Kissed (1999),4,3.0
1153,3565,Where the Heart Is (2000),2,2.0
1153,3176,"Talented Mr. Ripley, The (1999)",4,3.0
1160,2434,Down in the Delta (1998),4,3.0
1160,1673,Boogie Nights (1997),2,4.0
1160,2694,Big Daddy (1999),5,3.0
1160,2549,Wing Commander (1999),2,3.0
1168,2686,"Red Violin, The (Le Violon rouge) (1998)",3,4.0
1168,207,"Walk in the Clouds, A (1995)",3,4.0
1168,21,Get Shorty (1995),4,4.0
1168,2171,"Next Stop, Wonderland (1998)",4,4.0
1171,3615,Dinosaur (2000),5,4.0
1171,3317,Wonder Boys (2000),5,4.0
1171,3483,"Road to El Dorado, The (2000)",4,3.0
1171,1961,Rain Man (1988),3,3.0
1173,71,Fair Game (1995),1,3.0
1173,550,Threesome (1994),3,3.0
1173,339,While You Were Sleeping (1995),3,4.0
1173,3623,Mission: Impossible 2 (2000),4,3.0
1193,2671,Notting Hill (1999),4,3.0
1193,2405,"Jewel of the Nile, The (1985)",2,3.0
1193,1732,"Big Lebowski, The (1998)",1,3.0
1193,587,Ghost (1990),5,3.0
1194,3257,"Bodyguard, The (1992)",3,3.0
1194,2581,Never Been Kissed (1999),3,4.0
1194,3852,"Tao of Steve, The (2000)",4,3.0
1194,2155,"Slums of Beverly Hills, The (1998)",4,3.0
1195,858,"Godfather, The (1972)",5,4.0
1195,2702,Summer of Sam (1999),3,3.0
1195,3081,Sleepy Hollow (1999),4,4.0
1195,3483,"Road to El Dorado, The (2000)",3,4.0
1227,1794,Love and Death on Long Island (1997),4,4.0
1227,1046,Beautiful Thing (1996),4,4.0
1227,3897,Almost Famous (2000),3,4.0
1227,199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",3,4.0
1230,2502,Office Space (1999),4,4.0
1230,2701,Wild Wild West (1999),2,3.0
1230,3225,Down to You (2000),4,4.0
1230,2702,Summer of Sam (1999),3,4.0
1240,3512,Return to Me (2000),2,3.0
1240,3302,Beautiful People (1999),2,3.0
1240,3326,What Planet Are You From? (2000),3,2.0
1240,3752,"Me, Myself and Irene (2000)",3,3.0
1250,3408,Erin Brockovich (2000),3,5.0
1250,2858,American Beauty (1999),5,5.0
1250,3952,"Contender, The (2000)",3,4.0
1250,3893,Nurse Betty (2000),5,4.0
1251,3752,"Me, Myself and Irene (2000)",4,4.0
1251,2581,Never Been Kissed (1999),1,4.0
1251,2706,American Pie (1999),5,4.0
1251,2188,54 (1998),2,3.0
1252,3912,Beautiful (2000),4,4.0
1252,1185,My Left Foot (1989),4,5.0
1252,971,Cat on a Hot Tin Roof (1958),5,4.0
1252,1961,Rain Man (1988),4,4.0
1255,36,Dead Man Walking (1995),5,3.0
1255,3914,"Broken Hearts Club, The (2000)",4,3.0
1255,1124,On Golden Pond (1981),5,3.0
1255,1177,Enchanted April (1991),5,3.0
1284,281,Nobody's Fool (1994),4,3.0
1284,150,Apollo 13 (1995),4,4.0
1284,2479,Gloria (1999),3,3.0
1284,1686,Red Corner (1997),3,3.0
1286,2599,Election (1999),3,4.0
1286,1201,"Good, The Bad and The Ugly, The (1966)",5,4.0
1286,964,Angel and the Badman (1947),3,4.0
1286,299,Priest (1994),4,4.0
1288,235,Ed Wood (1994),4,4.0
1288,3550,"Hunger, The (1983)",4,4.0
1288,1132,Manon of the Spring (Manon des sources) (1986),4,4.0
1288,265,Like Water for Chocolate (Como agua para chocolate) (1992),4,4.0
1308,3897,Almost Famous (2000),5,3.0
1308,1198,Raiders of the Lost Ark (1981),4,4.0
1308,2571,"Matrix, The (1999)",5,3.0
1308,1278,Young Frankenstein (1974),4,4.0
1309,1863,Major League: Back to the Minors (1998),5,3.0
1309,3301,"Whole Nine Yards, The (2000)",4,3.0
1309,3327,Beyond the Mat (2000),5,3.0
1309,852,Tin Cup (1996),5,3.0
1319,2961,"Story of Us, The (1999)",5,3.0
1319,415,Another Stakeout (1993),4,3.0
1319,2145,Pretty in Pink (1986),4,4.0
1319,1270,Back to the Future (1985),3,4.0
1321,2738,Crimes of the Heart (1986),3,3.0
1321,2796,Funny Farm (1988),2,3.0
1321,1130,"Howling, The (1980)",3,3.0
1321,1199,Brazil (1985),2,3.0
1334,3384,"Taking of Pelham One Two Three, The (1974)",4,4.0
1334,2580,Go (1999),4,4.0
1334,2759,Dick (1999),4,3.0
1334,3203,Dead Calm (1989),4,4.0
1338,1466,Donnie Brasco (1997),5,4.0
1338,1259,Stand by Me (1986),4,4.0
1338,2028,Saving Private Ryan (1998),5,5.0
1338,1242,Glory (1989),5,4.0
1361,1554,"Pillow Book, The (1995)",2,4.0
1361,3468,"Hustler, The (1961)",4,4.0
1361,2762,"Sixth Sense, The (1999)",5,5.0
1361,910,Some Like It Hot (1959),5,5.0
1366,2107,Halloween: H20 (1998),4,4.0
1366,3499,Misery (1990),5,4.0
1366,1210,Star Wars: Episode VI - Return of the Jedi (1983),4,5.0
1366,3451,Guess Who's Coming to Dinner (1967),5,5.0
1370,849,Escape from L.A. (1996),2,3.0
1370,2915,Risky Business (1983),3,4.0
1370,2995,"House on Haunted Hill, The (1999)",4,3.0
1370,3219,Pacific Heights (1990),3,3.0
1380,2540,"Corruptor, The (1999)",3,3.0
1380,2422,"Karate Kid III, The (1989)",3,4.0
1380,725,"Great White Hype, The (1996)",3,3.0
1380,3623,Mission: Impossible 2 (2000),4,3.0
1381,2599,Election (1999),2,3.0
1381,21,Get Shorty (1995),2,3.0
1381,2589,Friends & Lovers (1999),2,3.0
1381,1641,"Full Monty, The (1997)",3,3.0
1388,1909,"X-Files: Fight the Future, The (1998)",3,4.0
1388,161,Crimson Tide (1995),4,3.0
1388,1113,"Associate, The (1996)",3,3.0
1388,1625,"Game, The (1997)",4,3.0
